Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,Germany,Germany,DE,169.18,220.0,79.96,72.52,entsoe.eu,false,
2022-01-01 01:00:00,Germany,Germany,DE,172.47,224.29,79.49,71.6,entsoe.eu,false,
2022-01-01 02:00:00,Germany,Germany,DE,177.25,229.97,79.0,70.83,entsoe.eu,false,
2022-01-01 03:00:00,Germany,Germany,DE,182.97,236.73,78.26,69.54,entsoe.eu,false,
2022-01-01 04:00:00,Germany,Germany,DE,195.36,250.92,76.89,67.38,entsoe.eu,false,
2022-01-01 05:00:00,Germany,Germany,DE,200.39,256.36,76.47,66.74,entsoe.eu,false,
2022-01-01 06:00:00,Germany,Germany,DE,213.22,270.11,75.25,64.77,entsoe.eu,false,
2022-01-01 07:00:00,Germany,Germany,DE,223.47,282.51,73.95,62.41,entsoe.eu,false,
2022-01-01 08:00:00,Germany,Germany,DE,222.06,281.14,74.15,62.64,entsoe.eu,false,
2022-01-01 09:00:00,Germany,Germany,DE,211.65,271.02,75.0,62.89,entsoe.eu,false,
2022-01-01 10:00:00,Germany,Germany,DE,208.96,268.35,75.18,62.7,entsoe.eu,false,
2022-01-01 11:00:00,Germany,Germany,DE,216.69,276.55,74.83,63.17,entsoe.eu,false,
2022-01-01 12:00:00,Germany,Germany,DE,219.33,279.68,74.58,62.34,entsoe.eu,false,
2022-01-01 13:00:00,Germany,Germany,DE,248.91,309.07,72.84,59.97,entsoe.eu,false,
2022-01-01 14:00:00,Germany,Germany,DE,288.81,350.66,69.29,55.64,entsoe.eu,false,
2022-01-01 15:00:00,Germany,Germany,DE,308.5,368.82,68.71,55.98,entsoe.eu,false,
2022-01-01 16:00:00,Germany,Germany,DE,310.71,368.92,69.28,58.14,entsoe.eu,false,
2022-01-01 17:00:00,Germany,Germany,DE,310.55,367.92,69.77,60.81,entsoe.eu,false,
2022-01-01 18:00:00,Germany,Germany,DE,294.26,351.11,70.76,62.8,entsoe.eu,false,
2022-01-01 19:00:00,Germany,Germany,DE,266.27,322.89,72.26,64.31,entsoe.eu,false,
2022-01-01 20:00:00,Germany,Germany,DE,239.56,295.72,73.98,65.49,entsoe.eu,false,
2022-01-01 21:00:00,Germany,Germany,DE,230.79,286.52,74.73,66.73,entsoe.eu,false,
2022-01-01 22:00:00,Germany,Germany,DE,201.62,256.67,76.94,68.78,entsoe.eu,false,
2022-01-01 23:00:00,Germany,Germany,DE,179.43,233.83,78.52,69.78,entsoe.eu,false,
2022-01-02 00:00:00,Germany,Germany,DE,180.19,234.97,78.49,70.19,entsoe.eu,false,
2022-01-02 01:00:00,Germany,Germany,DE,178.53,233.56,78.54,69.41,entsoe.eu,false,
2022-01-02 02:00:00,Germany,Germany,DE,178.4,233.29,78.57,69.71,entsoe.eu,false,
2022-01-02 03:00:00,Germany,Germany,DE,180.59,235.84,78.12,68.08,entsoe.eu,false,
2022-01-02 04:00:00,Germany,Germany,DE,178.41,233.14,78.24,67.78,entsoe.eu,false,
2022-01-02 05:00:00,Germany,Germany,DE,177.15,231.78,78.37,68.1,entsoe.eu,false,
2022-01-02 06:00:00,Germany,Germany,DE,175.09,229.5,78.74,69.23,entsoe.eu,false,
2022-01-02 07:00:00,Germany,Germany,DE,168.17,220.57,80.05,71.0,entsoe.eu,false,
2022-01-02 08:00:00,Germany,Germany,DE,160.99,212.57,80.94,72.18,entsoe.eu,false,
2022-01-02 09:00:00,Germany,Germany,DE,151.89,202.04,82.1,74.49,entsoe.eu,false,
2022-01-02 10:00:00,Germany,Germany,DE,139.72,188.15,83.28,75.93,entsoe.eu,false,
2022-01-02 11:00:00,Germany,Germany,DE,136.23,183.2,83.69,77.04,entsoe.eu,false,
2022-01-02 12:00:00,Germany,Germany,DE,135.2,181.4,83.76,76.69,entsoe.eu,false,
2022-01-02 13:00:00,Germany,Germany,DE,134.47,180.07,83.87,76.7,entsoe.eu,false,
2022-01-02 14:00:00,Germany,Germany,DE,134.41,179.3,83.9,76.14,entsoe.eu,false,
2022-01-02 15:00:00,Germany,Germany,DE,133.21,177.51,84.08,76.02,entsoe.eu,false,
2022-01-02 16:00:00,Germany,Germany,DE,134.11,178.12,84.13,76.24,entsoe.eu,false,
2022-01-02 17:00:00,Germany,Germany,DE,134.43,178.46,84.2,77.01,entsoe.eu,false,
2022-01-02 18:00:00,Germany,Germany,DE,135.17,179.86,84.0,77.0,entsoe.eu,false,
2022-01-02 19:00:00,Germany,Germany,DE,136.61,181.7,83.76,76.78,entsoe.eu,false,
2022-01-02 20:00:00,Germany,Germany,DE,137.56,183.13,83.61,76.44,entsoe.eu,false,
2022-01-02 21:00:00,Germany,Germany,DE,143.86,190.84,82.78,75.54,entsoe.eu,false,
2022-01-02 22:00:00,Germany,Germany,DE,145.42,192.61,82.67,75.5,entsoe.eu,false,
2022-01-02 23:00:00,Germany,Germany,DE,150.25,197.83,82.0,74.65,entsoe.eu,false,
2022-01-03 00:00:00,Germany,Germany,DE,159.18,207.88,81.1,72.87,entsoe.eu,false,
2022-01-03 01:00:00,Germany,Germany,DE,159.43,208.62,80.97,72.88,entsoe.eu,false,
2022-01-03 02:00:00,Germany,Germany,DE,161.55,211.11,80.64,71.98,entsoe.eu,false,
2022-01-03 03:00:00,Germany,Germany,DE,160.1,208.83,80.88,72.89,entsoe.eu,false,
2022-01-03 04:00:00,Germany,Germany,DE,157.88,204.87,81.48,74.75,entsoe.eu,false,
2022-01-03 05:00:00,Germany,Germany,DE,163.38,208.69,80.96,75.33,entsoe.eu,false,
2022-01-03 06:00:00,Germany,Germany,DE,181.93,228.46,78.98,74.03,entsoe.eu,false,
2022-01-03 07:00:00,Germany,Germany,DE,211.1,259.13,76.36,71.06,entsoe.eu,false,
2022-01-03 08:00:00,Germany,Germany,DE,226.6,275.0,75.3,70.17,entsoe.eu,false,
2022-01-03 09:00:00,Germany,Germany,DE,229.17,278.07,74.86,70.38,entsoe.eu,false,
2022-01-03 10:00:00,Germany,Germany,DE,220.45,269.19,75.31,70.7,entsoe.eu,false,
2022-01-03 11:00:00,Germany,Germany,DE,217.96,266.35,75.58,70.44,entsoe.eu,false,
2022-01-03 12:00:00,Germany,Germany,DE,224.22,273.15,74.83,69.38,entsoe.eu,false,
2022-01-03 13:00:00,Germany,Germany,DE,235.3,285.43,73.73,68.07,entsoe.eu,false,
2022-01-03 14:00:00,Germany,Germany,DE,263.49,314.34,71.91,66.27,entsoe.eu,false,
2022-01-03 15:00:00,Germany,Germany,DE,282.3,333.31,70.91,65.24,entsoe.eu,false,
2022-01-03 16:00:00,Germany,Germany,DE,288.56,340.16,70.29,64.82,entsoe.eu,false,
2022-01-03 17:00:00,Germany,Germany,DE,289.75,342.5,69.45,63.92,entsoe.eu,false,
2022-01-03 18:00:00,Germany,Germany,DE,295.6,349.2,68.79,63.09,entsoe.eu,false,
2022-01-03 19:00:00,Germany,Germany,DE,307.82,362.95,67.35,61.39,entsoe.eu,false,
2022-01-03 20:00:00,Germany,Germany,DE,313.68,370.29,66.01,59.81,entsoe.eu,false,
2022-01-03 21:00:00,Germany,Germany,DE,324.89,382.4,65.15,58.6,entsoe.eu,false,
2022-01-03 22:00:00,Germany,Germany,DE,334.2,392.62,64.31,57.43,entsoe.eu,false,
2022-01-03 23:00:00,Germany,Germany,DE,349.45,408.89,63.06,56.07,entsoe.eu,false,
2022-01-04 00:00:00,Germany,Germany,DE,354.52,415.02,62.53,55.31,entsoe.eu,false,
2022-01-04 01:00:00,Germany,Germany,DE,354.24,415.81,62.38,54.21,entsoe.eu,false,
2022-01-04 02:00:00,Germany,Germany,DE,371.33,434.56,60.55,52.01,entsoe.eu,false,
2022-01-04 03:00:00,Germany,Germany,DE,401.32,467.19,57.38,48.27,entsoe.eu,false,
2022-01-04 04:00:00,Germany,Germany,DE,427.35,495.25,54.44,45.1,entsoe.eu,false,
2022-01-04 05:00:00,Germany,Germany,DE,452.39,522.78,50.95,42.55,entsoe.eu,false,
2022-01-04 06:00:00,Germany,Germany,DE,474.01,544.69,49.29,42.08,entsoe.eu,false,
2022-01-04 07:00:00,Germany,Germany,DE,480.01,550.89,48.83,42.16,entsoe.eu,false,
2022-01-04 08:00:00,Germany,Germany,DE,487.49,558.58,48.22,41.54,entsoe.eu,false,
2022-01-04 09:00:00,Germany,Germany,DE,480.36,550.8,48.95,42.54,entsoe.eu,false,
2022-01-04 10:00:00,Germany,Germany,DE,477.69,548.06,49.03,42.77,entsoe.eu,false,
2022-01-04 11:00:00,Germany,Germany,DE,473.16,543.85,48.86,42.9,entsoe.eu,false,
2022-01-04 12:00:00,Germany,Germany,DE,467.13,538.8,48.31,42.25,entsoe.eu,false,
2022-01-04 13:00:00,Germany,Germany,DE,465.48,536.55,48.25,42.05,entsoe.eu,false,
2022-01-04 14:00:00,Germany,Germany,DE,461.33,531.16,49.18,42.99,entsoe.eu,false,
2022-01-04 15:00:00,Germany,Germany,DE,457.89,526.81,50.09,44.18,entsoe.eu,false,
2022-01-04 16:00:00,Germany,Germany,DE,453.28,520.94,51.08,45.2,entsoe.eu,false,
2022-01-04 17:00:00,Germany,Germany,DE,452.41,520.69,50.68,44.53,entsoe.eu,false,
2022-01-04 18:00:00,Germany,Germany,DE,449.09,517.18,50.83,44.65,entsoe.eu,false,
2022-01-04 19:00:00,Germany,Germany,DE,447.85,514.56,51.79,45.48,entsoe.eu,false,
2022-01-04 20:00:00,Germany,Germany,DE,452.16,518.28,52.2,45.56,entsoe.eu,false,
2022-01-04 21:00:00,Germany,Germany,DE,451.29,517.47,52.19,45.4,entsoe.eu,false,
2022-01-04 22:00:00,Germany,Germany,DE,440.16,505.57,53.39,46.5,entsoe.eu,false,
2022-01-04 23:00:00,Germany,Germany,DE,415.37,477.84,57.22,50.05,entsoe.eu,false,
2022-01-05 00:00:00,Germany,Germany,DE,386.89,447.79,59.79,52.82,entsoe.eu,false,
2022-01-05 01:00:00,Germany,Germany,DE,354.44,413.04,62.84,55.95,entsoe.eu,false,
2022-01-05 02:00:00,Germany,Germany,DE,321.48,377.93,65.92,59.16,entsoe.eu,false,
2022-01-05 03:00:00,Germany,Germany,DE,322.78,378.67,65.93,59.39,entsoe.eu,false,
2022-01-05 04:00:00,Germany,Germany,DE,334.96,390.74,64.68,58.6,entsoe.eu,false,
2022-01-05 05:00:00,Germany,Germany,DE,342.06,396.85,64.3,58.61,entsoe.eu,false,
2022-01-05 06:00:00,Germany,Germany,DE,343.56,398.62,63.93,58.48,entsoe.eu,false,
2022-01-05 07:00:00,Germany,Germany,DE,331.26,385.51,65.17,59.84,entsoe.eu,false,
2022-01-05 08:00:00,Germany,Germany,DE,316.15,369.08,66.89,61.68,entsoe.eu,false,
2022-01-05 09:00:00,Germany,Germany,DE,297.43,349.51,68.26,63.18,entsoe.eu,false,
2022-01-05 10:00:00,Germany,Germany,DE,286.34,337.26,69.49,64.57,entsoe.eu,false,
2022-01-05 11:00:00,Germany,Germany,DE,272.83,322.5,70.91,66.01,entsoe.eu,false,
2022-01-05 12:00:00,Germany,Germany,DE,267.79,317.14,71.28,66.34,entsoe.eu,false,
2022-01-05 13:00:00,Germany,Germany,DE,282.21,332.62,69.74,64.72,entsoe.eu,false,
2022-01-05 14:00:00,Germany,Germany,DE,301.21,352.79,67.97,62.87,entsoe.eu,false,
2022-01-05 15:00:00,Germany,Germany,DE,317.08,369.89,66.6,61.49,entsoe.eu,false,
2022-01-05 16:00:00,Germany,Germany,DE,327.72,381.45,65.77,60.64,entsoe.eu,false,
2022-01-05 17:00:00,Germany,Germany,DE,327.83,383.32,64.63,59.33,entsoe.eu,false,
2022-01-05 18:00:00,Germany,Germany,DE,329.22,385.24,64.38,58.9,entsoe.eu,false,
2022-01-05 19:00:00,Germany,Germany,DE,326.08,381.67,65.09,59.27,entsoe.eu,false,
2022-01-05 20:00:00,Germany,Germany,DE,331.35,387.05,64.83,58.58,entsoe.eu,false,
2022-01-05 21:00:00,Germany,Germany,DE,345.24,401.53,63.73,57.2,entsoe.eu,false,
2022-01-05 22:00:00,Germany,Germany,DE,340.81,397.19,64.16,57.36,entsoe.eu,false,
2022-01-05 23:00:00,Germany,Germany,DE,331.26,387.8,65.1,57.92,entsoe.eu,false,
2022-01-06 00:00:00,Germany,Germany,DE,350.15,408.5,63.09,55.68,entsoe.eu,false,
2022-01-06 01:00:00,Germany,Germany,DE,381.41,441.7,59.86,52.36,entsoe.eu,false,
2022-01-06 02:00:00,Germany,Germany,DE,403.28,465.43,57.54,49.7,entsoe.eu,false,
2022-01-06 03:00:00,Germany,Germany,DE,432.4,496.89,54.48,46.68,entsoe.eu,false,
2022-01-06 04:00:00,Germany,Germany,DE,455.67,522.75,51.74,43.99,entsoe.eu,false,
2022-01-06 05:00:00,Germany,Germany,DE,481.06,550.01,49.45,42.11,entsoe.eu,false,
2022-01-06 06:00:00,Germany,Germany,DE,503.94,574.94,46.93,39.84,entsoe.eu,false,
2022-01-06 07:00:00,Germany,Germany,DE,516.48,588.87,45.24,38.07,entsoe.eu,false,
2022-01-06 08:00:00,Germany,Germany,DE,509.17,582.74,45.25,37.99,entsoe.eu,false,
2022-01-06 09:00:00,Germany,Germany,DE,492.77,566.86,46.51,39.36,entsoe.eu,false,
2022-01-06 10:00:00,Germany,Germany,DE,481.78,557.0,46.78,39.69,entsoe.eu,false,
2022-01-06 11:00:00,Germany,Germany,DE,479.25,554.67,46.86,39.8,entsoe.eu,false,
2022-01-06 12:00:00,Germany,Germany,DE,490.32,567.6,45.26,37.96,entsoe.eu,false,
2022-01-06 13:00:00,Germany,Germany,DE,517.4,595.25,43.16,35.51,entsoe.eu,false,
2022-01-06 14:00:00,Germany,Germany,DE,559.16,639.04,39.21,31.31,entsoe.eu,false,
2022-01-06 15:00:00,Germany,Germany,DE,563.05,642.52,39.09,31.35,entsoe.eu,false,
2022-01-06 16:00:00,Germany,Germany,DE,526.63,601.72,43.17,36.01,entsoe.eu,false,
2022-01-06 17:00:00,Germany,Germany,DE,494.86,567.36,46.31,39.5,entsoe.eu,false,
2022-01-06 18:00:00,Germany,Germany,DE,467.39,538.87,48.14,41.39,entsoe.eu,false,
2022-01-06 19:00:00,Germany,Germany,DE,442.39,510.99,51.07,44.25,entsoe.eu,false,
2022-01-06 20:00:00,Germany,Germany,DE,426.15,492.42,53.63,46.67,entsoe.eu,false,
2022-01-06 21:00:00,Germany,Germany,DE,421.94,487.63,54.53,47.65,entsoe.eu,false,
2022-01-06 22:00:00,Germany,Germany,DE,417.98,482.61,55.33,48.45,entsoe.eu,false,
2022-01-06 23:00:00,Germany,Germany,DE,403.66,465.68,57.73,50.45,entsoe.eu,false,
2022-01-07 00:00:00,Germany,Germany,DE,384.73,445.77,59.7,52.55,entsoe.eu,false,
2022-01-07 01:00:00,Germany,Germany,DE,375.21,435.27,60.76,54.19,entsoe.eu,false,
2022-01-07 02:00:00,Germany,Germany,DE,360.78,419.83,62.12,55.64,entsoe.eu,false,
2022-01-07 03:00:00,Germany,Germany,DE,363.5,422.13,61.98,55.67,entsoe.eu,false,
2022-01-07 04:00:00,Germany,Germany,DE,377.11,435.96,60.49,54.1,entsoe.eu,false,
2022-01-07 05:00:00,Germany,Germany,DE,386.64,445.93,59.1,53.46,entsoe.eu,false,
2022-01-07 06:00:00,Germany,Germany,DE,384.32,444.08,58.73,53.32,entsoe.eu,false,
2022-01-07 07:00:00,Germany,Germany,DE,384.31,444.3,58.59,53.29,entsoe.eu,false,
2022-01-07 08:00:00,Germany,Germany,DE,388.01,448.23,58.36,53.09,entsoe.eu,false,
2022-01-07 09:00:00,Germany,Germany,DE,385.59,445.85,58.61,53.38,entsoe.eu,false,
2022-01-07 10:00:00,Germany,Germany,DE,385.18,445.53,58.68,53.49,entsoe.eu,false,
2022-01-07 11:00:00,Germany,Germany,DE,392.87,453.95,57.9,52.69,entsoe.eu,false,
2022-01-07 12:00:00,Germany,Germany,DE,404.24,466.46,56.55,51.22,entsoe.eu,false,
2022-01-07 13:00:00,Germany,Germany,DE,416.58,479.54,55.75,49.92,entsoe.eu,false,
2022-01-07 14:00:00,Germany,Germany,DE,432.27,495.4,55.13,49.2,entsoe.eu,false,
2022-01-07 15:00:00,Germany,Germany,DE,440.69,504.84,54.28,48.31,entsoe.eu,false,
2022-01-07 16:00:00,Germany,Germany,DE,443.77,506.4,55.11,49.66,entsoe.eu,false,
2022-01-07 17:00:00,Germany,Germany,DE,449.82,513.25,54.48,49.0,entsoe.eu,false,
2022-01-07 18:00:00,Germany,Germany,DE,447.41,511.63,54.31,48.64,entsoe.eu,false,
2022-01-07 19:00:00,Germany,Germany,DE,449.28,514.9,53.37,47.23,entsoe.eu,false,
2022-01-07 20:00:00,Germany,Germany,DE,455.82,522.75,52.03,45.59,entsoe.eu,false,
2022-01-07 21:00:00,Germany,Germany,DE,461.29,529.6,51.06,44.37,entsoe.eu,false,
2022-01-07 22:00:00,Germany,Germany,DE,461.31,529.99,51.22,44.09,entsoe.eu,false,
2022-01-07 23:00:00,Germany,Germany,DE,464.34,532.96,51.34,44.04,entsoe.eu,false,
2022-01-08 00:00:00,Germany,Germany,DE,470.55,539.88,50.66,43.34,entsoe.eu,false,
2022-01-08 01:00:00,Germany,Germany,DE,473.6,543.16,50.39,42.96,entsoe.eu,false,
2022-01-08 02:00:00,Germany,Germany,DE,469.83,539.41,50.57,43.09,entsoe.eu,false,
2022-01-08 03:00:00,Germany,Germany,DE,477.46,548.38,49.67,42.13,entsoe.eu,false,
2022-01-08 04:00:00,Germany,Germany,DE,476.5,547.44,49.72,42.4,entsoe.eu,false,
2022-01-08 05:00:00,Germany,Germany,DE,475.54,546.43,49.73,42.58,entsoe.eu,false,
2022-01-08 06:00:00,Germany,Germany,DE,474.49,544.55,50.45,43.53,entsoe.eu,false,
2022-01-08 07:00:00,Germany,Germany,DE,467.35,535.81,51.8,45.16,entsoe.eu,false,
2022-01-08 08:00:00,Germany,Germany,DE,458.93,525.85,53.15,46.73,entsoe.eu,false,
2022-01-08 09:00:00,Germany,Germany,DE,442.99,509.07,54.66,48.34,entsoe.eu,false,
2022-01-08 10:00:00,Germany,Germany,DE,429.82,495.24,55.61,49.44,entsoe.eu,false,
2022-01-08 11:00:00,Germany,Germany,DE,416.56,481.13,56.53,50.46,entsoe.eu,false,
2022-01-08 12:00:00,Germany,Germany,DE,404.74,468.48,57.23,51.21,entsoe.eu,false,
2022-01-08 13:00:00,Germany,Germany,DE,400.93,463.94,57.52,51.47,entsoe.eu,false,
2022-01-08 14:00:00,Germany,Germany,DE,404.09,466.75,57.31,51.0,entsoe.eu,false,
2022-01-08 15:00:00,Germany,Germany,DE,393.38,454.29,58.53,52.06,entsoe.eu,false,
2022-01-08 16:00:00,Germany,Germany,DE,377.45,436.43,60.51,54.44,entsoe.eu,false,
2022-01-08 17:00:00,Germany,Germany,DE,365.72,423.51,61.63,55.87,entsoe.eu,false,
2022-01-08 18:00:00,Germany,Germany,DE,339.66,395.72,64.11,58.36,entsoe.eu,false,
2022-01-08 19:00:00,Germany,Germany,DE,305.65,359.43,67.41,61.21,entsoe.eu,false,
2022-01-08 20:00:00,Germany,Germany,DE,284.71,336.82,69.63,63.12,entsoe.eu,false,
2022-01-08 21:00:00,Germany,Germany,DE,282.5,334.48,69.87,63.31,entsoe.eu,false,
2022-01-08 22:00:00,Germany,Germany,DE,262.27,313.59,71.76,65.32,entsoe.eu,false,
2022-01-08 23:00:00,Germany,Germany,DE,245.98,296.57,73.25,66.01,entsoe.eu,false,
2022-01-09 00:00:00,Germany,Germany,DE,243.76,294.65,73.4,65.6,entsoe.eu,false,
2022-01-09 01:00:00,Germany,Germany,DE,235.58,286.92,73.96,65.09,entsoe.eu,false,
2022-01-09 02:00:00,Germany,Germany,DE,228.45,280.01,74.51,65.13,entsoe.eu,false,
2022-01-09 03:00:00,Germany,Germany,DE,239.94,292.73,73.3,64.14,entsoe.eu,false,
2022-01-09 04:00:00,Germany,Germany,DE,250.62,304.91,72.0,63.59,entsoe.eu,false,
2022-01-09 05:00:00,Germany,Germany,DE,270.84,325.63,70.46,63.21,entsoe.eu,false,
2022-01-09 06:00:00,Germany,Germany,DE,297.71,353.5,68.17,61.25,entsoe.eu,false,
2022-01-09 07:00:00,Germany,Germany,DE,339.22,397.56,64.17,58.74,entsoe.eu,false,
2022-01-09 08:00:00,Germany,Germany,DE,378.47,439.21,60.38,56.02,entsoe.eu,false,
2022-01-09 09:00:00,Germany,Germany,DE,386.93,448.74,59.51,55.06,entsoe.eu,false,
2022-01-09 10:00:00,Germany,Germany,DE,386.58,448.42,59.66,55.12,entsoe.eu,false,
2022-01-09 11:00:00,Germany,Germany,DE,389.11,451.77,59.31,54.68,entsoe.eu,false,
2022-01-09 12:00:00,Germany,Germany,DE,404.47,468.77,57.72,53.41,entsoe.eu,false,
2022-01-09 13:00:00,Germany,Germany,DE,427.78,493.95,55.43,51.0,entsoe.eu,false,
2022-01-09 14:00:00,Germany,Germany,DE,455.07,524.15,52.02,47.41,entsoe.eu,false,
2022-01-09 15:00:00,Germany,Germany,DE,469.09,540.39,49.58,44.21,entsoe.eu,false,
2022-01-09 16:00:00,Germany,Germany,DE,483.75,555.51,48.52,43.08,entsoe.eu,false,
2022-01-09 17:00:00,Germany,Germany,DE,502.41,575.85,46.76,41.93,entsoe.eu,false,
2022-01-09 18:00:00,Germany,Germany,DE,518.82,594.92,44.3,39.44,entsoe.eu,false,
2022-01-09 19:00:00,Germany,Germany,DE,528.62,605.64,43.08,38.04,entsoe.eu,false,
2022-01-09 20:00:00,Germany,Germany,DE,543.03,621.48,41.62,36.85,entsoe.eu,false,
2022-01-09 21:00:00,Germany,Germany,DE,553.89,633.98,40.15,34.81,entsoe.eu,false,
2022-01-09 22:00:00,Germany,Germany,DE,568.97,650.15,38.69,33.3,entsoe.eu,false,
2022-01-09 23:00:00,Germany,Germany,DE,585.44,667.99,36.75,31.08,entsoe.eu,false,
2022-01-10 00:00:00,Germany,Germany,DE,599.49,683.23,35.15,29.21,entsoe.eu,false,
2022-01-10 01:00:00,Germany,Germany,DE,612.56,697.74,33.65,27.65,entsoe.eu,false,
2022-01-10 02:00:00,Germany,Germany,DE,617.71,703.72,32.93,26.11,entsoe.eu,false,
2022-01-10 03:00:00,Germany,Germany,DE,619.42,706.16,32.41,25.07,entsoe.eu,false,
2022-01-10 04:00:00,Germany,Germany,DE,608.78,696.33,32.02,24.07,entsoe.eu,false,
2022-01-10 05:00:00,Germany,Germany,DE,588.84,676.25,32.28,23.95,entsoe.eu,false,
2022-01-10 06:00:00,Germany,Germany,DE,577.5,662.94,33.56,25.36,entsoe.eu,false,
2022-01-10 07:00:00,Germany,Germany,DE,580.14,663.85,34.69,27.11,entsoe.eu,false,
2022-01-10 08:00:00,Germany,Germany,DE,579.85,664.36,34.26,27.19,entsoe.eu,false,
2022-01-10 09:00:00,Germany,Germany,DE,563.41,647.26,35.25,27.73,entsoe.eu,false,
2022-01-10 10:00:00,Germany,Germany,DE,559.88,643.71,35.69,29.0,entsoe.eu,false,
2022-01-10 11:00:00,Germany,Germany,DE,555.63,640.95,35.02,28.32,entsoe.eu,false,
2022-01-10 12:00:00,Germany,Germany,DE,555.62,640.69,35.04,28.32,entsoe.eu,false,
2022-01-10 13:00:00,Germany,Germany,DE,564.9,650.33,34.11,26.83,entsoe.eu,false,
2022-01-10 14:00:00,Germany,Germany,DE,577.23,662.98,33.06,25.42,entsoe.eu,false,
2022-01-10 15:00:00,Germany,Germany,DE,586.21,673.77,31.55,23.65,entsoe.eu,false,
2022-01-10 16:00:00,Germany,Germany,DE,578.4,663.02,33.17,24.85,entsoe.eu,false,
2022-01-10 17:00:00,Germany,Germany,DE,592.01,678.32,30.78,23.22,entsoe.eu,false,
2022-01-10 18:00:00,Germany,Germany,DE,590.48,678.25,29.8,22.33,entsoe.eu,false,
2022-01-10 19:00:00,Germany,Germany,DE,596.55,684.36,29.71,22.25,entsoe.eu,false,
2022-01-10 20:00:00,Germany,Germany,DE,600.86,688.99,29.09,21.48,entsoe.eu,false,
2022-01-10 21:00:00,Germany,Germany,DE,602.49,690.5,29.3,21.42,entsoe.eu,false,
2022-01-10 22:00:00,Germany,Germany,DE,604.9,692.51,29.73,22.14,entsoe.eu,false,
2022-01-10 23:00:00,Germany,Germany,DE,598.66,684.02,31.4,22.69,entsoe.eu,false,
2022-01-11 00:00:00,Germany,Germany,DE,605.84,690.76,31.47,23.03,entsoe.eu,false,
2022-01-11 01:00:00,Germany,Germany,DE,609.0,693.25,31.86,23.28,entsoe.eu,false,
2022-01-11 02:00:00,Germany,Germany,DE,603.23,688.08,32.33,23.87,entsoe.eu,false,
2022-01-11 03:00:00,Germany,Germany,DE,594.17,677.87,33.06,24.21,entsoe.eu,false,
2022-01-11 04:00:00,Germany,Germany,DE,580.08,662.82,33.49,24.15,entsoe.eu,false,
2022-01-11 05:00:00,Germany,Germany,DE,569.44,652.79,33.23,24.49,entsoe.eu,false,
2022-01-11 06:00:00,Germany,Germany,DE,562.81,644.46,34.87,26.71,entsoe.eu,false,
2022-01-11 07:00:00,Germany,Germany,DE,554.37,634.17,36.94,29.48,entsoe.eu,false,
2022-01-11 08:00:00,Germany,Germany,DE,547.68,627.66,37.24,30.19,entsoe.eu,false,
2022-01-11 09:00:00,Germany,Germany,DE,526.5,605.35,39.38,32.55,entsoe.eu,false,
2022-01-11 10:00:00,Germany,Germany,DE,503.52,580.97,41.59,34.6,entsoe.eu,false,
2022-01-11 11:00:00,Germany,Germany,DE,499.27,576.12,42.25,35.51,entsoe.eu,false,
2022-01-11 12:00:00,Germany,Germany,DE,509.57,587.6,40.88,33.86,entsoe.eu,false,
2022-01-11 13:00:00,Germany,Germany,DE,519.1,597.46,40.01,32.31,entsoe.eu,false,
2022-01-11 14:00:00,Germany,Germany,DE,533.95,612.86,38.65,30.48,entsoe.eu,false,
2022-01-11 15:00:00,Germany,Germany,DE,545.64,625.08,37.85,29.79,entsoe.eu,false,
2022-01-11 16:00:00,Germany,Germany,DE,548.61,626.65,38.68,31.73,entsoe.eu,false,
2022-01-11 17:00:00,Germany,Germany,DE,551.66,629.28,38.89,32.39,entsoe.eu,false,
2022-01-11 18:00:00,Germany,Germany,DE,560.19,640.55,36.54,29.73,entsoe.eu,false,
2022-01-11 19:00:00,Germany,Germany,DE,564.18,646.64,34.7,27.63,entsoe.eu,false,
2022-01-11 20:00:00,Germany,Germany,DE,567.87,651.18,33.96,26.16,entsoe.eu,false,
2022-01-11 21:00:00,Germany,Germany,DE,577.76,661.69,33.08,25.22,entsoe.eu,false,
2022-01-11 22:00:00,Germany,Germany,DE,583.07,666.67,33.09,24.92,entsoe.eu,false,
2022-01-11 23:00:00,Germany,Germany,DE,591.14,675.25,32.7,25.01,entsoe.eu,false,
2022-01-12 00:00:00,Germany,Germany,DE,596.92,681.2,32.48,24.65,entsoe.eu,false,
2022-01-12 01:00:00,Germany,Germany,DE,598.5,682.98,32.43,24.57,entsoe.eu,false,
2022-01-12 02:00:00,Germany,Germany,DE,601.61,686.25,32.07,24.14,entsoe.eu,false,
2022-01-12 03:00:00,Germany,Germany,DE,597.61,682.58,31.82,23.49,entsoe.eu,false,
2022-01-12 04:00:00,Germany,Germany,DE,596.6,682.93,30.84,22.8,entsoe.eu,false,
2022-01-12 05:00:00,Germany,Germany,DE,587.3,672.01,32.35,24.62,entsoe.eu,false,
2022-01-12 06:00:00,Germany,Germany,DE,588.75,673.51,32.59,25.41,entsoe.eu,false,
2022-01-12 07:00:00,Germany,Germany,DE,577.16,659.66,34.95,28.06,entsoe.eu,false,
