Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-04 08:00:00,Germany,Germany,DE,182.96,219.39,80.82,77.55,entsoe.eu,false,
2023-01-04 09:00:00,Germany,Germany,DE,171.58,210.97,80.99,77.29,entsoe.eu,false,
2023-01-04 10:00:00,Germany,Germany,DE,173.86,209.71,81.71,78.15,entsoe.eu,false,
2023-01-04 11:00:00,Germany,Germany,DE,169.23,204.47,82.24,78.73,entsoe.eu,false,
2023-01-04 12:00:00,Germany,Germany,DE,158.2,196.52,82.38,78.49,entsoe.eu,false,
2023-01-04 13:00:00,Germany,Germany,DE,155.71,194.58,82.43,78.47,entsoe.eu,false,
2023-01-04 14:00:00,Germany,Germany,DE,157.56,195.73,82.41,78.36,entsoe.eu,false,
2023-01-04 15:00:00,Germany,Germany,DE,168.52,204.18,82.17,78.32,entsoe.eu,false,
2023-01-04 16:00:00,Germany,Germany,DE,184.59,216.22,81.86,78.66,entsoe.eu,false,
2023-01-04 17:00:00,Germany,Germany,DE,177.9,214.78,81.04,77.79,entsoe.eu,false,
2023-01-04 18:00:00,Germany,Germany,DE,174.53,213.47,80.78,77.47,entsoe.eu,false,
2023-01-04 19:00:00,Germany,Germany,DE,170.32,210.08,80.8,77.43,entsoe.eu,false,
2023-01-04 20:00:00,Germany,Germany,DE,171.73,211.05,80.87,77.49,entsoe.eu,false,
2023-01-04 21:00:00,Germany,Germany,DE,173.08,212.64,80.69,77.24,entsoe.eu,false,
2023-01-04 22:00:00,Germany,Germany,DE,172.8,212.51,80.69,77.17,entsoe.eu,false,
2023-01-04 23:00:00,Germany,Germany,DE,192.76,234.74,78.47,74.69,entsoe.eu,false,
2023-01-05 00:00:00,Germany,Germany,DE,199.68,242.46,77.7,73.83,entsoe.eu,false,
2023-01-05 01:00:00,Germany,Germany,DE,198.88,241.83,77.73,73.81,entsoe.eu,false,
2023-01-05 02:00:00,Germany,Germany,DE,201.0,243.99,77.55,73.63,entsoe.eu,false,
2023-01-05 03:00:00,Germany,Germany,DE,201.76,244.21,77.55,73.75,entsoe.eu,false,
2023-01-05 04:00:00,Germany,Germany,DE,199.06,240.99,77.78,74.11,entsoe.eu,false,
2023-01-05 05:00:00,Germany,Germany,DE,213.73,256.79,75.89,72.34,entsoe.eu,false,
2023-01-05 06:00:00,Germany,Germany,DE,234.88,279.22,73.6,70.15,entsoe.eu,false,
2023-01-05 07:00:00,Germany,Germany,DE,254.56,298.35,72.01,68.55,entsoe.eu,false,
2023-01-05 08:00:00,Germany,Germany,DE,266.59,308.21,71.59,68.06,entsoe.eu,false,
2023-01-05 09:00:00,Germany,Germany,DE,272.36,316.84,70.37,66.79,entsoe.eu,false,
2023-01-05 10:00:00,Germany,Germany,DE,277.59,323.84,69.57,66.01,entsoe.eu,false,
2023-01-05 11:00:00,Germany,Germany,DE,288.63,336.08,68.39,64.09,entsoe.eu,false,
2023-01-05 12:00:00,Germany,Germany,DE,305.99,353.74,66.75,61.44,entsoe.eu,false,
2023-01-05 13:00:00,Germany,Germany,DE,333.33,382.02,64.15,57.96,entsoe.eu,false,
2023-01-05 14:00:00,Germany,Germany,DE,361.97,414.78,60.51,52.5,entsoe.eu,false,
2023-01-05 15:00:00,Germany,Germany,DE,393.11,446.25,57.7,48.57,entsoe.eu,false,
2023-01-05 16:00:00,Germany,Germany,DE,407.39,452.06,58.57,49.69,entsoe.eu,false,
2023-01-05 17:00:00,Germany,Germany,DE,421.11,465.28,57.7,49.8,entsoe.eu,false,
2023-01-05 18:00:00,Germany,Germany,DE,420.84,466.54,57.44,49.72,entsoe.eu,false,
2023-01-05 19:00:00,Germany,Germany,DE,426.15,476.56,55.93,47.36,entsoe.eu,false,
2023-01-05 20:00:00,Germany,Germany,DE,416.71,474.01,54.92,45.22,entsoe.eu,false,
2023-01-05 21:00:00,Germany,Germany,DE,389.8,449.3,56.91,46.99,entsoe.eu,false,
2023-01-05 22:00:00,Germany,Germany,DE,364.27,424.8,58.99,48.06,entsoe.eu,false,
2023-01-05 23:00:00,Germany,Germany,DE,353.84,414.34,60.47,51.8,entsoe.eu,false,
2023-01-06 00:00:00,Germany,Germany,DE,340.01,399.54,61.99,54.07,entsoe.eu,false,
2023-01-06 01:00:00,Germany,Germany,DE,319.02,376.64,64.3,57.11,entsoe.eu,false,
2023-01-06 02:00:00,Germany,Germany,DE,288.19,342.5,67.65,59.41,entsoe.eu,false,
2023-01-06 03:00:00,Germany,Germany,DE,267.22,319.27,69.87,61.65,entsoe.eu,false,
2023-01-06 04:00:00,Germany,Germany,DE,274.47,325.78,69.23,61.9,entsoe.eu,false,
2023-01-06 05:00:00,Germany,Germany,DE,281.29,332.74,68.55,63.11,entsoe.eu,false,
2023-01-06 06:00:00,Germany,Germany,DE,290.13,341.96,67.9,63.65,entsoe.eu,false,
2023-01-06 07:00:00,Germany,Germany,DE,295.84,346.8,67.61,63.55,entsoe.eu,false,
2023-01-06 08:00:00,Germany,Germany,DE,278.88,328.88,69.42,65.5,entsoe.eu,false,
2023-01-06 09:00:00,Germany,Germany,DE,264.26,313.17,70.97,67.21,entsoe.eu,false,
2023-01-06 10:00:00,Germany,Germany,DE,247.02,295.12,72.77,69.08,entsoe.eu,false,
2023-01-06 11:00:00,Germany,Germany,DE,240.95,288.74,73.39,69.7,entsoe.eu,false,
2023-01-06 12:00:00,Germany,Germany,DE,243.72,291.34,73.29,69.55,entsoe.eu,false,
2023-01-06 13:00:00,Germany,Germany,DE,268.9,318.63,70.56,66.57,entsoe.eu,false,
2023-01-06 14:00:00,Germany,Germany,DE,301.36,352.5,66.96,61.99,entsoe.eu,false,
2023-01-06 15:00:00,Germany,Germany,DE,328.38,377.19,65.11,59.76,entsoe.eu,false,
2023-01-06 16:00:00,Germany,Germany,DE,340.56,381.76,66.03,60.91,entsoe.eu,false,
2023-01-06 17:00:00,Germany,Germany,DE,331.64,374.99,66.36,61.3,entsoe.eu,false,
2023-01-06 18:00:00,Germany,Germany,DE,325.64,370.6,66.62,60.86,entsoe.eu,false,
2023-01-06 19:00:00,Germany,Germany,DE,309.85,362.7,65.89,59.09,entsoe.eu,false,
2023-01-06 20:00:00,Germany,Germany,DE,292.3,347.09,67.02,60.01,entsoe.eu,false,
2023-01-06 21:00:00,Germany,Germany,DE,290.79,346.08,67.04,59.89,entsoe.eu,false,
2023-01-06 22:00:00,Germany,Germany,DE,270.77,327.81,68.31,60.23,entsoe.eu,false,
2023-01-06 23:00:00,Germany,Germany,DE,253.43,310.09,70.43,60.28,entsoe.eu,false,
2023-01-07 00:00:00,Germany,Germany,DE,254.92,311.6,70.69,60.32,entsoe.eu,false,
2023-01-07 01:00:00,Germany,Germany,DE,240.3,295.7,72.2,61.42,entsoe.eu,false,
2023-01-07 02:00:00,Germany,Germany,DE,223.91,277.82,73.81,62.58,entsoe.eu,false,
2023-01-07 03:00:00,Germany,Germany,DE,219.01,272.0,74.37,62.79,entsoe.eu,false,
2023-01-07 04:00:00,Germany,Germany,DE,211.72,264.76,75.04,63.67,entsoe.eu,false,
2023-01-07 05:00:00,Germany,Germany,DE,222.92,276.62,74.09,63.34,entsoe.eu,false,
2023-01-07 06:00:00,Germany,Germany,DE,234.4,288.51,72.97,62.96,entsoe.eu,false,
2023-01-07 07:00:00,Germany,Germany,DE,234.6,287.37,73.37,63.75,entsoe.eu,false,
2023-01-07 08:00:00,Germany,Germany,DE,239.33,290.57,73.54,64.28,entsoe.eu,false,
2023-01-07 09:00:00,Germany,Germany,DE,235.5,283.56,74.88,66.53,entsoe.eu,false,
2023-01-07 10:00:00,Germany,Germany,DE,217.97,269.62,75.35,66.93,entsoe.eu,false,
2023-01-07 11:00:00,Germany,Germany,DE,205.77,257.65,76.47,68.19,entsoe.eu,false,
2023-01-07 12:00:00,Germany,Germany,DE,205.41,256.76,76.74,68.3,entsoe.eu,false,
2023-01-07 13:00:00,Germany,Germany,DE,212.19,263.42,76.06,67.11,entsoe.eu,false,
2023-01-07 14:00:00,Germany,Germany,DE,229.01,277.95,74.94,65.11,entsoe.eu,false,
2023-01-07 15:00:00,Germany,Germany,DE,238.92,282.26,75.22,65.31,entsoe.eu,false,
2023-01-07 16:00:00,Germany,Germany,DE,240.53,278.3,76.39,68.13,entsoe.eu,false,
2023-01-07 17:00:00,Germany,Germany,DE,227.63,268.47,76.63,69.39,entsoe.eu,false,
2023-01-07 18:00:00,Germany,Germany,DE,205.3,250.13,77.62,70.49,entsoe.eu,false,
2023-01-07 19:00:00,Germany,Germany,DE,177.1,221.98,80.13,72.92,entsoe.eu,false,
2023-01-07 20:00:00,Germany,Germany,DE,150.05,194.83,82.41,74.48,entsoe.eu,false,
2023-01-07 21:00:00,Germany,Germany,DE,152.42,197.68,82.06,74.51,entsoe.eu,false,
2023-01-07 22:00:00,Germany,Germany,DE,151.21,196.24,82.27,75.05,entsoe.eu,false,
2023-01-07 23:00:00,Germany,Germany,DE,151.7,197.08,81.96,74.45,entsoe.eu,false,
2023-01-08 00:00:00,Germany,Germany,DE,152.69,198.17,82.0,74.15,entsoe.eu,false,
2023-01-08 01:00:00,Germany,Germany,DE,157.38,203.73,81.52,73.58,entsoe.eu,false,
2023-01-08 02:00:00,Germany,Germany,DE,163.6,210.73,80.73,71.86,entsoe.eu,false,
2023-01-08 03:00:00,Germany,Germany,DE,162.7,210.26,80.69,71.49,entsoe.eu,false,
2023-01-08 04:00:00,Germany,Germany,DE,163.63,211.69,80.5,70.78,entsoe.eu,false,
2023-01-08 05:00:00,Germany,Germany,DE,168.84,217.93,79.92,70.08,entsoe.eu,false,
2023-01-08 06:00:00,Germany,Germany,DE,169.34,218.65,79.68,69.51,entsoe.eu,false,
2023-01-08 07:00:00,Germany,Germany,DE,167.96,217.36,79.65,69.23,entsoe.eu,false,
2023-01-08 08:00:00,Germany,Germany,DE,182.18,232.09,78.55,69.05,entsoe.eu,false,
2023-01-08 09:00:00,Germany,Germany,DE,196.57,247.65,77.24,68.66,entsoe.eu,false,
2023-01-08 10:00:00,Germany,Germany,DE,210.95,259.18,76.82,69.19,entsoe.eu,false,
2023-01-08 11:00:00,Germany,Germany,DE,209.83,261.11,76.1,68.14,entsoe.eu,false,
2023-01-08 12:00:00,Germany,Germany,DE,213.4,265.24,75.69,66.68,entsoe.eu,false,
2023-01-08 13:00:00,Germany,Germany,DE,232.77,286.02,73.53,64.18,entsoe.eu,false,
2023-01-08 14:00:00,Germany,Germany,DE,252.99,301.02,73.01,63.42,entsoe.eu,false,
2023-01-08 15:00:00,Germany,Germany,DE,250.76,297.78,73.29,63.87,entsoe.eu,false,
2023-01-08 16:00:00,Germany,Germany,DE,255.34,293.91,75.07,66.79,entsoe.eu,false,
2023-01-08 17:00:00,Germany,Germany,DE,257.22,293.34,75.56,67.69,entsoe.eu,false,
2023-01-08 18:00:00,Germany,Germany,DE,260.87,299.26,74.74,67.27,entsoe.eu,false,
2023-01-08 19:00:00,Germany,Germany,DE,258.79,299.44,74.25,66.7,entsoe.eu,false,
2023-01-08 20:00:00,Germany,Germany,DE,256.08,302.23,72.97,64.7,entsoe.eu,false,
2023-01-08 21:00:00,Germany,Germany,DE,246.52,296.96,72.51,63.57,entsoe.eu,false,
2023-01-08 22:00:00,Germany,Germany,DE,236.12,287.28,73.37,64.86,entsoe.eu,false,
2023-01-08 23:00:00,Germany,Germany,DE,215.97,266.06,75.39,66.61,entsoe.eu,false,
2023-01-09 00:00:00,Germany,Germany,DE,195.8,245.24,77.34,68.13,entsoe.eu,false,
2023-01-09 01:00:00,Germany,Germany,DE,196.05,245.31,77.27,67.85,entsoe.eu,false,
2023-01-09 02:00:00,Germany,Germany,DE,206.69,256.16,76.31,66.76,entsoe.eu,false,
2023-01-09 03:00:00,Germany,Germany,DE,232.71,283.1,73.68,64.09,entsoe.eu,false,
2023-01-09 04:00:00,Germany,Germany,DE,262.58,314.31,70.58,61.49,entsoe.eu,false,
2023-01-09 05:00:00,Germany,Germany,DE,305.78,359.0,66.02,57.64,entsoe.eu,false,
2023-01-09 06:00:00,Germany,Germany,DE,335.76,388.33,63.27,56.52,entsoe.eu,false,
2023-01-09 07:00:00,Germany,Germany,DE,343.21,394.47,62.95,56.86,entsoe.eu,false,
2023-01-09 08:00:00,Germany,Germany,DE,351.91,400.04,62.96,57.14,entsoe.eu,false,
2023-01-09 09:00:00,Germany,Germany,DE,354.61,404.12,62.5,56.94,entsoe.eu,false,
2023-01-09 10:00:00,Germany,Germany,DE,349.99,403.27,61.97,56.28,entsoe.eu,false,
2023-01-09 11:00:00,Germany,Germany,DE,359.82,412.78,61.1,54.83,entsoe.eu,false,
2023-01-09 12:00:00,Germany,Germany,DE,380.5,433.91,59.23,52.29,entsoe.eu,false,
2023-01-09 13:00:00,Germany,Germany,DE,396.56,448.69,58.04,51.17,entsoe.eu,false,
2023-01-09 14:00:00,Germany,Germany,DE,415.76,467.72,56.26,49.07,entsoe.eu,false,
2023-01-09 15:00:00,Germany,Germany,DE,425.3,472.24,56.81,49.88,entsoe.eu,false,
2023-01-09 16:00:00,Germany,Germany,DE,419.23,462.92,58.14,51.36,entsoe.eu,false,
2023-01-09 17:00:00,Germany,Germany,DE,423.14,469.11,57.32,51.69,entsoe.eu,false,
2023-01-09 18:00:00,Germany,Germany,DE,422.53,471.92,56.55,51.1,entsoe.eu,false,
2023-01-09 19:00:00,Germany,Germany,DE,418.95,473.19,55.51,50.05,entsoe.eu,false,
2023-01-09 20:00:00,Germany,Germany,DE,420.28,477.23,54.88,49.88,entsoe.eu,false,
2023-01-09 21:00:00,Germany,Germany,DE,412.73,471.85,55.22,50.27,entsoe.eu,false,
2023-01-09 22:00:00,Germany,Germany,DE,403.47,462.03,56.57,50.95,entsoe.eu,false,
2023-01-09 23:00:00,Germany,Germany,DE,392.47,449.84,57.67,51.03,entsoe.eu,false,
2023-01-10 00:00:00,Germany,Germany,DE,383.87,440.5,58.76,51.73,entsoe.eu,false,
2023-01-10 01:00:00,Germany,Germany,DE,374.19,430.7,59.63,52.19,entsoe.eu,false,
2023-01-10 02:00:00,Germany,Germany,DE,369.37,425.63,60.01,51.98,entsoe.eu,false,
2023-01-10 03:00:00,Germany,Germany,DE,370.34,426.32,59.84,51.94,entsoe.eu,false,
2023-01-10 04:00:00,Germany,Germany,DE,390.85,448.0,57.51,50.68,entsoe.eu,false,
2023-01-10 05:00:00,Germany,Germany,DE,414.3,470.74,55.31,49.89,entsoe.eu,false,
2023-01-10 06:00:00,Germany,Germany,DE,420.73,467.54,57.24,52.41,entsoe.eu,false,
2023-01-10 07:00:00,Germany,Germany,DE,432.28,477.1,56.83,52.16,entsoe.eu,false,
2023-01-10 08:00:00,Germany,Germany,DE,417.64,465.73,57.19,52.35,entsoe.eu,false,
2023-01-10 09:00:00,Germany,Germany,DE,399.28,450.23,58.23,53.29,entsoe.eu,false,
2023-01-10 10:00:00,Germany,Germany,DE,389.44,441.51,58.85,53.8,entsoe.eu,false,
2023-01-10 11:00:00,Germany,Germany,DE,388.15,441.93,58.43,53.19,entsoe.eu,false,
2023-01-10 12:00:00,Germany,Germany,DE,386.78,442.32,57.95,52.58,entsoe.eu,false,
2023-01-10 13:00:00,Germany,Germany,DE,399.32,454.14,56.97,51.66,entsoe.eu,false,
2023-01-10 14:00:00,Germany,Germany,DE,408.88,464.57,55.7,50.02,entsoe.eu,false,
2023-01-10 15:00:00,Germany,Germany,DE,396.86,452.55,56.77,50.8,entsoe.eu,false,
2023-01-10 16:00:00,Germany,Germany,DE,384.63,435.57,59.07,54.08,entsoe.eu,false,
2023-01-10 17:00:00,Germany,Germany,DE,369.23,420.42,60.38,56.37,entsoe.eu,false,
2023-01-10 18:00:00,Germany,Germany,DE,354.66,405.49,61.85,58.1,entsoe.eu,false,
2023-01-10 19:00:00,Germany,Germany,DE,321.55,370.34,65.42,61.98,entsoe.eu,false,
2023-01-10 20:00:00,Germany,Germany,DE,288.58,335.95,68.92,65.22,entsoe.eu,false,
2023-01-10 21:00:00,Germany,Germany,DE,264.56,310.35,71.41,66.86,entsoe.eu,false,
2023-01-10 22:00:00,Germany,Germany,DE,235.98,280.72,74.21,69.39,entsoe.eu,false,
2023-01-10 23:00:00,Germany,Germany,DE,227.66,272.73,74.98,69.47,entsoe.eu,false,
2023-01-11 00:00:00,Germany,Germany,DE,211.3,256.12,76.48,70.58,entsoe.eu,false,
2023-01-11 01:00:00,Germany,Germany,DE,208.25,252.87,76.85,71.32,entsoe.eu,false,
2023-01-11 02:00:00,Germany,Germany,DE,207.42,252.17,76.87,70.53,entsoe.eu,false,
2023-01-11 03:00:00,Germany,Germany,DE,204.5,248.7,77.2,70.73,entsoe.eu,false,
2023-01-11 04:00:00,Germany,Germany,DE,199.86,243.04,77.71,71.94,entsoe.eu,false,
2023-01-11 05:00:00,Germany,Germany,DE,218.21,261.35,75.95,70.52,entsoe.eu,false,
2023-01-11 06:00:00,Germany,Germany,DE,287.62,330.52,69.88,65.3,entsoe.eu,false,
2023-01-11 07:00:00,Germany,Germany,DE,336.09,377.3,65.96,62.17,entsoe.eu,false,
2023-01-11 08:00:00,Germany,Germany,DE,347.3,386.94,65.53,62.12,entsoe.eu,false,
2023-01-11 09:00:00,Germany,Germany,DE,349.33,392.89,64.43,60.68,entsoe.eu,false,
2023-01-11 10:00:00,Germany,Germany,DE,351.51,396.88,63.73,59.63,entsoe.eu,false,
2023-01-11 11:00:00,Germany,Germany,DE,342.46,391.8,63.36,58.47,entsoe.eu,false,
2023-01-11 12:00:00,Germany,Germany,DE,327.81,379.48,63.92,58.08,entsoe.eu,false,
2023-01-11 13:00:00,Germany,Germany,DE,331.62,382.99,63.58,57.71,entsoe.eu,false,
2023-01-11 14:00:00,Germany,Germany,DE,339.08,390.07,62.99,57.12,entsoe.eu,false,
2023-01-11 15:00:00,Germany,Germany,DE,344.44,395.16,62.69,56.84,entsoe.eu,false,
2023-01-11 16:00:00,Germany,Germany,DE,337.62,383.9,64.58,59.44,entsoe.eu,false,
2023-01-11 17:00:00,Germany,Germany,DE,332.38,375.41,65.92,62.31,entsoe.eu,false,
2023-01-11 18:00:00,Germany,Germany,DE,310.29,355.37,67.27,63.74,entsoe.eu,false,
2023-01-11 19:00:00,Germany,Germany,DE,287.36,334.28,69.05,65.32,entsoe.eu,false,
2023-01-11 20:00:00,Germany,Germany,DE,247.38,293.36,72.94,68.7,entsoe.eu,false,
2023-01-11 21:00:00,Germany,Germany,DE,217.1,261.45,76.01,71.95,entsoe.eu,false,
2023-01-11 22:00:00,Germany,Germany,DE,188.92,231.95,78.83,74.52,entsoe.eu,false,
2023-01-11 23:00:00,Germany,Germany,DE,173.38,215.04,80.5,76.8,entsoe.eu,false,
2023-01-12 00:00:00,Germany,Germany,DE,170.59,212.29,80.71,76.98,entsoe.eu,false,
2023-01-12 01:00:00,Germany,Germany,DE,180.25,222.88,79.72,75.81,entsoe.eu,false,
2023-01-12 02:00:00,Germany,Germany,DE,172.4,214.67,80.47,75.94,entsoe.eu,false,
2023-01-12 03:00:00,Germany,Germany,DE,169.52,211.61,80.69,75.61,entsoe.eu,false,
2023-01-12 04:00:00,Germany,Germany,DE,165.12,206.5,81.16,76.71,entsoe.eu,false,
