date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-05,1,10.851413747849563,656.0,666.8514137478496,675.25,0.0,152.21
2024-02-05,2,13.717097538975963,656.0,669.717097538976,669.75,-0.0075,152.41
2024-02-05,3,13.75,752.0,765.75,765.75,-0.015,152.61
2024-02-05,4,13.75,656.0,669.75,669.75,-0.0225,152.81
2024-02-05,5,13.75,480.0,493.75,493.75,-0.03,153.01
2024-02-05,6,13.75,528.0,541.75,539.0,-0.04,153.195
2024-02-05,7,16.5,504.0,520.5,515.0,-0.05,153.38
2024-02-05,8,20.763078794970617,544.0,564.7630787949706,555.0,-0.06,153.565
2024-02-05,9,24.75,608.0,632.75,619.0,-0.07,153.75
2024-02-05,10,24.75,520.0,544.75,528.25,-0.085,153.64
2024-02-05,11,24.75,576.0,600.75,584.25,-0.1,153.53
2024-02-05,12,24.75,616.0,640.75,621.5,-0.115,153.42000000000002
2024-02-05,13,24.75,584.0,608.75,589.5,-0.13,153.31
2024-02-05,14,24.75,592.0,616.75,597.5,-0.11,153.5775
2024-02-05,15,24.75,632.0,656.75,634.75,-0.09,153.845
2024-02-05,16,24.75,528.0,552.75,530.75,-0.07,154.1125
2024-02-05,17,15.26224620029214,504.0,519.2622462002921,506.75,-0.05,154.38
2024-02-05,18,8.25,584.0,592.25,586.75,0.0674999999999999,156.4375
2024-02-05,19,6.255243543150556,616.0,622.2552435431505,616.0,0.185,158.495
2024-02-05,20,5.5,680.0,685.5,680.0,0.3025,160.5525
2024-02-05,21,5.5,672.0,677.5,672.0,0.42,162.61
2024-02-05,22,5.32409037686903,752.0,757.324090376869,752.0,10.0575,166.405
2024-02-05,23,2.75,744.0,746.75,744.0,19.695,170.2
2024-02-05,24,8.25,712.0,720.25,720.25,29.3325,173.995
2024-02-05,25,15.560711980718054,672.0,687.560711980718,707.75,38.97,177.79
2024-02-05,26,10.187176397177865,600.0,610.1871763971778,635.75,43.955,179.2775
2024-02-05,27,6.732025750794776,576.0,582.7320257507947,611.75,48.94,180.765
2024-02-05,28,5.5,576.0,581.5,611.75,53.925,182.2525
2024-02-05,29,3.236188949499123,544.0,547.2361889494991,577.0,58.91,183.74
2024-02-05,30,2.75,552.0,554.75,585.0,59.7625,180.16500000000002
2024-02-05,31,2.75,704.0,706.75,731.5,60.614999999999995,176.59
2024-02-05,32,0.0,672.0,672.0,696.75,61.4675,173.015
2024-02-05,33,0.0,472.0,472.0,496.75,62.32,169.44
2024-02-05,34,2.01919367442639,464.0,466.0191936744264,486.0,60.955,165.3125
2024-02-05,35,2.75,448.0,450.75,467.25,59.59,161.185
2024-02-05,36,5.5,464.0,469.5,480.5,58.225,157.0575
2024-02-05,37,5.5,512.0,517.5,525.75,56.86,152.93
2024-02-05,38,5.5,464.0,469.5,477.75,55.8775,148.63
2024-02-05,39,5.5,488.0,493.5,501.75,54.895,144.32999999999998
2024-02-05,40,5.5,632.0,637.5,645.75,53.9125,140.03
2024-02-05,41,5.5,656.0,661.5,664.25,52.93,135.73
2024-02-05,42,5.5,696.0,701.5,704.25,49.735,132.39999999999998
2024-02-05,43,8.25,592.0,600.25,597.5,46.54,129.07
2024-02-05,44,13.75,576.0,589.75,581.5,43.345,125.74
2024-02-05,45,13.75,608.0,621.75,613.5,40.15,122.41
2024-02-05,46,14.545088977724731,584.0,598.5450889777247,589.5,31.875,121.6875
2024-02-05,47,17.415122380229015,576.0,593.415122380229,581.5,23.6,120.965
2024-02-05,48,20.57194629891699,592.0,612.5719462989169,597.5,15.324999999999998,120.24249999999999
2024-02-05,49,24.75,608.0,632.75,613.5,7.05,119.52
2024-02-05,50,24.75,608.0,632.75,613.5,5.56,120.69749999999999
2024-02-05,51,30.02930869636076,608.0,638.0293086963608,613.5,4.07,121.875
2024-02-05,52,35.75,592.0,627.75,594.75,2.58,123.05250000000001
2024-02-05,53,35.75,608.0,643.75,610.75,1.09,124.23
2024-02-05,54,35.75,552.0,587.75,554.75,2.0700000000000003,127.95
2024-02-05,55,35.01718561469697,544.0,579.0171856146969,546.75,3.05,131.67000000000002
2024-02-05,56,33.0,464.0,497.0,464.0,4.03,135.39000000000001
2024-02-05,57,58.54218562296742,400.0,458.5421856229674,433.0,5.01,139.11
2024-02-05,58,33.0,440.0,473.0,473.0,17.0325,146.97500000000002
2024-02-05,59,32.17686935024252,440.0,472.1768693502425,473.0,29.055,154.84
2024-02-05,60,29.137901782679776,448.0,477.13790178267976,478.25,41.0775,162.70499999999998
2024-02-05,61,27.5,424.0,451.5,451.5,53.1,170.57
2024-02-05,62,27.260598387214117,432.0,459.26059838721415,459.5,55.005,176.9725
2024-02-05,63,22.0,488.0,510.0,512.75,56.91,183.375
2024-02-05,64,13.75,528.0,541.75,550.0,58.815,189.7775
2024-02-05,65,4.666760262945189,624.0,628.6667602629452,646.0,60.72,196.18
2024-02-05,66,1.1631255336970696,640.0,641.1631255336971,656.5,62.6575,197.59
2024-02-05,67,0.0,640.0,640.0,656.5,64.595,199.0
2024-02-05,68,0.0,712.0,712.0,725.75,66.5325,200.41
2024-02-05,69,0.0,704.0,704.0,717.75,68.47,201.82
2024-02-05,70,0.0,704.0,704.0,715.0,68.5475,200.6375
2024-02-05,71,0.0,624.0,624.0,635.0,68.625,199.45499999999998
2024-02-05,72,0.0,608.0,608.0,616.25,68.7025,198.2725
2024-02-05,73,0.0,608.0,608.0,613.5,68.78,197.09
2024-02-05,74,0.0,624.0,624.0,629.5,67.045,193.78
2024-02-05,75,0.0,608.0,608.0,610.75,65.31,190.47
2024-02-05,76,0.0,600.0,600.0,602.75,63.575,187.16
2024-02-05,77,2.75,600.0,602.75,602.75,61.84,183.85
2024-02-05,78,2.75,608.0,610.75,610.75,61.5,180.0625
2024-02-05,79,2.75,648.0,650.75,650.75,61.16,176.27499999999998
2024-02-05,80,2.75,608.0,610.75,608.0,60.82,172.48749999999998
2024-02-05,81,5.5,600.0,605.5,600.0,60.48,168.7
2024-02-05,82,5.5,696.0,701.5,696.0,60.272499999999994,166.9525
2024-02-05,83,6.902854781708157,760.0,766.9028547817081,760.0,60.065,165.20499999999998
2024-02-05,84,8.54108302226659,736.0,744.5410830222665,736.0,59.8575,163.4575
2024-02-05,85,11.430278796399513,736.0,747.4302787963995,736.0,59.65,161.71
2024-02-05,86,13.983906856161305,760.0,773.9839068561613,760.0,58.8125,161.47750000000002
2024-02-05,87,16.5,760.0,776.5,760.0,57.974999999999994,161.245
2024-02-05,88,19.1488336835168,776.0,795.1488336835168,778.75,57.1375,161.0125
2024-02-05,89,22.467908174711937,704.0,726.467908174712,728.75,56.3,160.78
2024-02-05,90,5.5,600.0,605.5,624.75,54.0775,158.1875
2024-02-05,91,0.0,552.0,552.0,576.75,51.855,155.595
2024-02-05,92,0.0,576.0,576.0,600.75,49.63249999999999,153.0025
2024-02-05,93,0.0,592.0,592.0,616.75,47.41,150.41
2024-02-05,94,0.0,616.0,616.0,640.75,44.317499999999995,149.6925
2024-02-05,95,0.0,632.0,632.0,656.75,41.224999999999994,148.975
