date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-05,1,161.1863452279402,7048.0,7209.18634522794,7171.75,0.0,152.21
2024-02-05,2,153.55723645395148,7064.0,7217.557236453951,7187.75,-0.0075,152.41
2024-02-05,3,137.06555384292952,7096.0,7233.065553842929,7203.25,-0.015,152.61
2024-02-05,4,126.84364759437702,6944.0,7070.843647594377,7034.75,-0.0225,152.81
2024-02-05,5,118.1215256719387,7088.0,7206.121525671939,7173.25,-0.03,153.01
2024-02-05,6,104.182188656557,6976.0,7080.182188656557,7053.0,-0.04,153.195
2024-02-05,7,78.35943239963312,7056.0,7134.359432399633,7111.0,-0.05,153.38
2024-02-05,8,47.89821101404126,6984.0,7031.898211014041,7036.25,-0.06,153.565
2024-02-05,9,26.782883848979324,7136.0,7162.7828838489795,7180.0,-0.07,153.75
2024-02-05,10,32.90827643736955,7136.0,7168.90827643737,7171.75,-0.085,153.64
2024-02-05,11,55.3237573647828,7080.0,7135.323757364783,7107.5,-0.1,153.53
2024-02-05,12,64.03375628872149,7112.0,7176.033756288722,7136.75,-0.115,153.42000000000002
2024-02-05,13,87.84604802984333,7120.0,7207.846048029844,7139.25,-0.13,153.31
2024-02-05,14,40.66629192423636,7152.0,7192.666291924236,7157.5,-0.11,153.5775
2024-02-05,15,19.939464153080706,7104.0,7123.939464153081,7109.5,-0.09,153.845
2024-02-05,16,17.277323077011992,6944.0,6961.277323077012,6946.75,-0.07,154.1125
2024-02-05,17,7.3907054211600425,7048.0,7055.39070542116,7050.75,-0.05,154.38
2024-02-05,18,2.75,6888.0,6890.75,6890.75,0.0674999999999999,156.4375
2024-02-05,19,1.5013675580530048,7168.0,7169.501367558053,7168.0,0.185,158.495
2024-02-05,20,0.0,7016.0,7016.0,7016.0,0.3025,160.5525
2024-02-05,21,0.0,7168.0,7168.0,7168.0,0.42,162.61
2024-02-05,22,0.0,7056.0,7056.0,7056.0,10.0575,166.405
2024-02-05,23,0.0,6976.0,6976.0,6976.0,19.695,170.2
2024-02-05,24,0.0,6984.0,6984.0,7022.5,29.3325,173.995
2024-02-05,25,25.148579548029673,7032.0,7057.148579548029,7582.0,38.97,177.79
2024-02-05,26,14.648185222294188,6864.0,6878.648185222294,7411.25,43.955,179.2775
2024-02-05,27,6.8021801980015795,6848.0,6854.802180198001,7378.75,48.94,180.765
2024-02-05,28,2.75,6832.0,6834.75,7346.25,53.925,182.2525
2024-02-05,29,0.5467633058656247,6744.0,6744.546763305865,7230.75,58.91,183.74
2024-02-05,30,9.84379074031358,6688.0,6697.843790740313,7158.25,59.7625,180.16500000000002
2024-02-05,31,30.749090740748713,6880.0,6910.749090740749,7314.5,60.614999999999995,176.59
2024-02-05,32,40.072807753821664,6576.0,6616.0728077538215,6977.5,61.4675,173.015
2024-02-05,33,44.0,6456.0,6500.0,6951.0,62.32,169.44
2024-02-05,34,45.22352775910076,6496.0,6541.223527759101,6944.25,60.955,165.3125
2024-02-05,35,56.91237390000753,6392.0,6448.912373900008,6815.5,59.59,161.185
2024-02-05,36,66.0054941961775,6688.0,6754.005494196177,7078.5,58.225,157.0575
2024-02-05,37,87.6868671918771,6816.0,6903.686867191877,7184.5,56.86,152.93
2024-02-05,38,100.93800133404991,6960.0,7060.93800133405,7292.75,55.8775,148.63
2024-02-05,39,122.0508336922649,7128.0,7250.050833692265,7419.5,54.895,144.32999999999998
2024-02-05,40,137.0971513124439,7128.0,7265.097151312444,7397.5,53.9125,140.03
2024-02-05,41,192.6012767493263,7088.0,7280.601276749327,7313.5,52.93,135.73
2024-02-05,42,254.6697870908132,7096.0,7350.669787090813,7294.0,49.735,132.39999999999998
2024-02-05,43,326.302081163018,6872.0,7198.302081163018,7053.5,46.54,129.07
2024-02-05,44,385.8148010915391,6704.0,7089.814801091539,6869.0,43.345,125.74
2024-02-05,45,517.3032522056408,6784.0,7301.303252205641,6938.0,40.15,122.41
2024-02-05,46,604.4681309105868,6728.0,7332.468130910587,6851.75,31.875,121.6875
2024-02-05,47,630.9074086246559,6776.0,7406.907408624656,6883.25,23.6,120.965
2024-02-05,48,670.8472408326819,7008.0,7678.847240832682,7098.75,15.324999999999998,120.24249999999999
2024-02-05,49,681.948503586212,7088.0,7769.948503586212,7165.0,7.05,119.52
2024-02-05,50,652.3075512518316,7128.0,7780.307551251832,7199.5,5.56,120.69749999999999
2024-02-05,51,573.6691360202074,7112.0,7685.669136020208,7175.25,4.07,121.875
2024-02-05,52,476.7613848377359,6800.0,7276.761384837736,6852.25,2.58,123.05250000000001
2024-02-05,53,430.1208560415818,7048.0,7478.120856041582,7083.75,1.09,124.23
2024-02-05,54,356.4477736688561,6984.0,7340.447773668856,7011.5,2.0700000000000003,127.95
2024-02-05,55,294.0844895223948,6928.0,7222.0844895223945,6944.5,3.05,131.67000000000002
2024-02-05,56,251.71332118356173,6920.0,7171.713321183562,6961.25,4.03,135.39000000000001
2024-02-05,57,549.824042829244,6992.0,7541.824042829244,7388.0,5.01,139.11
2024-02-05,58,404.37927965076705,7048.0,7452.379279650767,7435.75,17.0325,146.97500000000002
2024-02-05,59,374.8191083083185,7072.0,7446.819108308318,7446.0,29.055,154.84
2024-02-05,60,256.86428650087606,7216.0,7472.864286500876,7579.0,41.0775,162.70499999999998
2024-02-05,61,127.61715354184676,6984.0,7111.617153541847,7325.0,53.1,170.57
2024-02-05,62,81.50791123786908,7168.0,7249.507911237869,7495.25,55.005,176.9725
2024-02-05,63,62.76086922548778,7080.0,7142.760869225488,7385.25,56.91,183.375
2024-02-05,64,43.62303249564511,7088.0,7131.623032495645,7374.0,58.815,189.7775
2024-02-05,65,21.057426202420757,7104.0,7125.057426202421,7368.0,60.72,196.18
2024-02-05,66,12.53363289942233,7152.0,7164.533632899423,7388.5,62.6575,197.59
2024-02-05,67,2.75,7144.0,7146.75,7366.75,64.595,199.0
2024-02-05,68,0.0,7136.0,7136.0,7328.5,66.5325,200.41
2024-02-05,69,0.0,6856.0,6856.0,7026.5,68.47,201.82
2024-02-05,70,0.0,6584.0,6584.0,6729.75,68.5475,200.6375
2024-02-05,71,2.6928808088079137,6560.0,6562.692880808808,6675.5,68.625,199.45499999999998
2024-02-05,72,8.033416882196349,6520.0,6528.033416882196,6613.5,68.7025,198.2725
2024-02-05,73,13.837794242949784,6544.0,6557.83779424295,6629.25,68.78,197.09
2024-02-05,74,28.431385317834994,6912.0,6940.431385317835,6989.0,67.045,193.78
2024-02-05,75,32.07019636989106,7024.0,7056.070196369891,7090.0,65.31,190.47
