n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,370.75,1.09306036473466,1.2380158786400772,1.0934513438685922,23.33,68.0
2,382.25,1.09306036473466,1.242512138680299,1.09306036473466,23.33,69.0
3,213.75,1.1169491898179262,1.2005209796959653,1.1169491898179262,28.64,70.0
4,213.25,1.1169491898179262,1.200325490128999,1.1169491898179262,28.64,74.0
5,336.5,1.0940573615261875,1.2256218400944219,1.0940573615261875,26.41,78.0
6,336.75,1.0940573615261875,1.225719584877905,1.0940573615261875,26.41,78.0
7,397.5,1.0995115204445396,1.2549257261826472,1.0995115204445396,19.33,78.0
8,406.75,1.0995115204445396,1.2585422831715214,1.0995115204445396,19.33,73.0
9,417.0,0.9377830016934288,1.100821300543217,0.9377830016934288,18.87,68.0
10,185.25,0.9377830016934288,1.0102118862543958,0.9377830016934288,18.87,65.5
11,0.0,0.7824078938687105,0.7824078938687105,0.7824078938687105,17.16,63.0
12,0.0,0.7824078938687105,0.7824078938687105,0.7824078938687105,17.16,61.5
13,0.0,0.6640389610706966,0.6640389610706966,0.6640389610706966,16.63,60.0
14,0.0,0.6640389610706966,0.6640389610706966,0.6640389610706966,16.63,60.0
15,0.0,0.6426524024445972,0.6426524024445972,0.6426524024445972,14.55,60.0
16,0.0,0.6426524024445972,0.6426524024445972,0.6426524024445972,14.55,58.0
17,0.0,0.6116673060804588,0.6116673060804588,0.6116673060804588,15.9,56.0
18,0.0,0.6116673060804588,0.6116673060804588,0.6116673060804588,15.9,57.5
19,0.0,0.6077575147411354,0.6077575147411354,0.6077575147411354,15.35,59.0
20,0.0,0.6077575147411354,0.6077575147411354,0.6077575147411354,15.35,58.5
21,0.0,0.6139936319273563,0.6139936319273563,0.6139936319273563,18.15,58.0
22,0.0,0.6139936319273563,0.6139936319273563,0.6139936319273563,18.15,60.0
23,0.0,0.6417726993932494,0.6417726993932494,0.6417726993932494,28.05,62.0
24,0.0,0.6417726993932494,0.6417726993932494,0.6417726993932494,28.05,66.0
25,0.0,0.7346106947454851,0.7346106947454851,0.7346106947454851,28.88,70.0
26,183.25,0.7346106947454851,0.8062576210385874,0.9102580706645915,28.88,73.0
27,1.75,0.9960388926493483,0.9967231061337299,1.3737247360279947,34.65,76.0
28,3.25,0.9960388926493483,0.9973095748346285,1.3687397520703573,34.65,84.0
29,0.0,1.1096965268834813,1.1096965268834813,1.4700815435856212,34.65,92.0
30,1.5,1.1096965268834813,1.1102829955843798,1.4562017843310229,34.65,99.0
31,0.0,1.1519222733481747,1.1519222733481747,1.4772169127798866,35.31,106.0
32,0.0,1.1519222733481747,1.1519222733481747,1.4967658694765038,35.31,106.0
33,10.25,1.1746968078997337,1.1787043440225404,1.5264802836553621,34.3,106.0
34,9.25,1.1746968078997337,1.178313364888608,1.5016531086506582,34.3,106.0
35,0.0,1.154248599195072,1.154248599195072,1.4579416414770219,35.31,106.0
36,0.0,1.154248599195072,1.154248599195072,1.435460341275912,35.31,106.0
37,31.75,1.0510105588802323,1.0634241463825842,1.3055379750701894,33.54,106.0
38,36.5,1.0510105588802323,1.0652812972687629,1.2768987535096452,33.54,104.5
39,140.75,1.0734723101246493,1.128502623225627,1.275413032800706,30.68,103.0
40,120.75,1.0734723101246493,1.12068304054698,1.2518565399812822,30.68,101.5
41,54.5,1.0389488525984234,1.060257215397736,1.1932878657182169,31.88,100.0
42,61.5,1.0389488525984234,1.0629940693352626,1.178723892979237,31.88,97.5
43,428.0,1.08768440164309,1.2550234709661343,1.2128954692849239,28.88,95.0
44,446.0,1.08768440164309,1.2620610953769165,1.192662299103925,28.88,94.5
45,586.5,1.0124209183611135,1.2417301804124345,1.1018573952481376,28.64,94.0
46,631.5,1.0124209183611135,1.25932424143939,1.0899325316632011,28.64,87.5
47,244.25,1.0316961896639782,1.1271928431269538,1.1031476263901145,29.01,81.0
48,253.25,1.0316961896639782,1.1307116553323449,1.0910272732382118,29.01,82.0
49,1122.0,0.8868775184554372,1.3255561067275294,0.9373138267327098,26.1,83.0
50,1116.0,0.8868775184554372,1.3232102319239354,0.9287122857861982,26.1,86.5
51,843.75,1.0628376776816897,1.3927263219371067,1.0986122684364992,27.35,90.0
52,899.25,1.0628376776816897,1.4144256638703518,1.0925520918605478,27.35,91.0
53,951.0,1.1061972636347868,1.478018420004448,1.1286785638358967,27.03,92.0
54,1002.0,1.1061972636347868,1.4979583558349976,1.119881533322419,27.03,88.5
55,725.25,1.0945656344002994,1.3781232512847335,1.1032649201302942,27.68,85.0
56,745.75,1.0945656344002994,1.3861383235303466,1.1010167901101833,27.68,86.5
57,321.75,1.0986318173931957,1.224429353735928,1.1024438639490362,28.92,88.0
58,336.25,1.0986318173931957,1.2300985511779472,1.1003912234958912,28.92,89.0
59,176.0,1.0609609778388143,1.1297733054109071,1.0620361704571282,29.45,90.0
60,195.0,1.0609609778388143,1.1372019089556218,1.0620361704571282,29.45,90.0
61,1050.5,1.1112604434192106,1.52198402361514,1.1112604434192106,26.91,90.0
62,1082.5,1.1112604434192106,1.5344953559009753,1.1112604434192106,26.91,92.5
63,76.0,1.0954453374516473,1.1251597516305056,1.0954453374516473,30.72,95.0
64,93.5,1.0954453374516473,1.1320018864743218,1.0954453374516473,30.72,98.5
65,2.75,1.0298781366911927,1.0309533293095068,1.113743160919681,35.31,102.0
66,5.5,1.0298781366911927,1.0320285219278207,1.1935029042418797,35.31,106.0
67,0.0,1.092239308553402,1.092239308553402,1.2535182013004946,35.31,110.0
68,2.75,1.092239308553402,1.0933145011717158,1.2480444934254418,35.31,115.0
69,2.75,1.1065100469419327,1.1075852395602466,1.2563528000215043,35.31,120.0
70,5.5,1.1065100469419327,1.1086604321785605,1.2483377277758911,35.31,118.0
71,2.75,1.1120814996004684,1.1131566922187826,1.245894108188814,35.31,116.0
72,2.75,1.1120814996004684,1.1131566922187826,1.2395406972624132,35.31,116.0
73,7.25,1.0909881753248185,1.093822774045828,1.211312003792498,35.31,116.0
74,0.0,1.0909881753248185,1.0909881753248185,1.2046653585156482,35.31,115.0
75,0.0,1.0648316712647445,1.0648316712647445,1.1701028030760288,35.31,114.0
76,6.0,1.0648316712647445,1.0671775460683386,1.1631629234487295,35.31,113.5
77,0.0,1.0356255299599983,1.0356255299599983,1.122227408126013,35.31,113.0
