date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-01,1,60.7410492400513,640.0,700.7410492400513,741.75,47.06,202.99
2024-02-01,2,72.26557042572617,632.0,704.2655704257262,731.0,45.575,201.6875
2024-02-01,3,100.86798439559469,624.0,724.8679843955947,723.0,44.09,200.385
2024-02-01,4,124.76042156713828,576.0,700.7604215671383,661.25,42.605,199.0825
2024-02-01,5,165.0,624.0,789.0,687.25,41.12,197.78
2024-02-01,6,162.5794962298408,680.0,842.5794962298407,735.0,41.379999999999995,197.9625
2024-02-01,7,156.86975434833926,720.0,876.8697543483393,761.25,41.64,198.14499999999998
2024-02-01,8,147.48480298711786,688.0,835.4848029871179,723.75,41.9,198.3275
2024-02-01,9,140.06175659839977,688.0,828.0617565983998,718.25,42.16,198.51
2024-02-01,10,114.5089775959906,616.0,730.5089775959906,640.75,42.38249999999999,199.265
2024-02-01,11,105.62839902843061,560.0,665.6283990284306,584.75,42.605,200.01999999999998
2024-02-01,12,99.0,472.0,571.0,491.25,42.8275,200.775
2024-02-01,13,93.08870798164001,456.0,549.08870798164,475.25,43.05,201.53
2024-02-01,14,48.37913226116537,472.0,520.3791322611654,491.25,44.015,204.4925
2024-02-01,15,36.5691048295012,640.0,676.5691048295012,659.25,44.98,207.45499999999998
2024-02-01,16,34.66732660157689,592.0,626.6673266015769,605.75,45.94499999999999,210.4175
2024-02-01,17,27.961193757043596,600.0,627.9611937570436,611.0,46.91,213.38
2024-02-01,18,25.41482846220992,496.0,521.4148284622099,504.25,49.0175,219.14499999999998
2024-02-01,19,22.738040516283824,544.0,566.7380405162838,552.25,51.125,224.91
2024-02-01,20,19.25,632.0,651.25,637.5,53.2325,230.675
2024-02-01,21,16.702574377539193,544.0,560.7025743775392,549.5,55.34,236.44
2024-02-01,22,8.25,560.0,568.25,562.75,58.75750000000001,243.305
2024-02-01,23,5.5,640.0,645.5,640.0,62.175,250.17
2024-02-01,24,2.75,632.0,634.75,654.0,65.5925,257.03499999999997
2024-02-01,25,29.43983311389814,592.0,621.4398331138981,839.5,69.01,263.9
2024-02-01,26,24.644028582980674,656.0,680.6440285829807,903.5,73.28750000000001,268.34499999999997
2024-02-01,27,16.88271976886209,680.0,696.8827197688621,927.5,77.565,272.78999999999996
2024-02-01,28,8.736188949499123,736.0,744.7361889494991,972.5,81.8425,277.235
2024-02-01,29,8.25,656.0,664.25,878.75,86.12,281.68
2024-02-01,30,7.09379074031358,624.0,631.0937907403136,838.5,87.715,282.12
2024-02-01,31,4.76919367442639,664.0,668.7691936744263,862.0,89.31,282.56
2024-02-01,32,2.75,656.0,658.75,837.5,90.905,283.0
2024-02-01,33,0.5467633058656247,592.0,592.5467633058656,762.5,92.5,283.44
2024-02-01,34,8.25,544.0,552.25,687.0,90.9475,280.1725
2024-02-01,35,15.322807753821664,464.0,479.3228077538217,598.75,89.39500000000001,276.905
2024-02-01,36,16.5,472.0,488.5,593.0,87.8425,273.6375
2024-02-01,37,20.41312553369707,408.0,428.4131255336971,520.75,86.29,270.37
2024-02-01,38,27.5,376.0,403.5,475.0,85.635,265.0825
2024-02-01,39,38.36572759575773,384.0,422.36572759575773,474.75,84.98,259.795
2024-02-01,40,75.97109343834644,496.0,571.9710934383464,581.25,84.325,254.5075
2024-02-01,41,96.43505089680173,488.0,584.4350508968017,554.0,83.67,249.22
2024-02-01,42,118.2012333990681,704.0,822.2012333990681,756.25,82.0575,246.115
2024-02-01,43,158.0766706346288,744.0,902.0766706346288,788.0,80.445,243.01
2024-02-01,44,209.396433036871,752.0,961.396433036871,785.0,78.8325,239.905
2024-02-01,45,247.5,744.0,991.5,771.5,77.22,236.8
2024-02-01,46,247.5,760.0,1007.5,787.5,74.815,237.47250000000003
2024-02-01,47,242.83537474753498,760.0,1002.835374747535,782.0,72.41,238.145
2024-02-01,48,231.15770765819275,800.0,1031.1577076581927,819.25,70.005,238.8175
2024-02-01,49,218.80586196136912,792.0,1010.8058619613691,808.5,67.6,239.49
2024-02-01,50,191.96605753544117,784.0,975.9660575354412,800.5,65.015,240.9675
2024-02-01,51,177.96252603490888,776.0,953.9625260349089,787.0,62.42999999999999,242.445
2024-02-01,52,139.9988156713641,768.0,907.9988156713641,776.25,59.845,243.9225
2024-02-01,53,126.87731342653393,680.0,806.8773134265339,688.25,57.26,245.4
2024-02-01,54,108.77666850128259,520.0,628.7766685012825,528.25,60.129999999999995,248.505
2024-02-01,55,87.35918810000784,624.0,711.3591881000078,629.5,63.0,251.61
2024-02-01,56,77.30355681460294,736.0,813.303556814603,749.75,65.86999999999999,254.715
2024-02-01,57,264.44823100232287,792.0,1056.448231002323,1014.75,68.74,257.82
2024-02-01,58,201.06630118774666,760.0,961.0663011877466,977.25,70.32249999999999,265.86
2024-02-01,59,179.30937648454193,760.0,939.3093764845419,966.25,71.905,273.9
2024-02-01,60,131.3934531066247,768.0,899.3934531066247,968.75,73.4875,281.94
2024-02-01,61,83.06486815286223,736.0,819.0648681528622,928.5,75.07,289.98
2024-02-01,62,54.83533946033864,648.0,702.8353394603387,835.0,75.565,293.7475
2024-02-01,63,47.933905681534874,544.0,591.9339056815348,717.25,76.06,297.515
2024-02-01,64,41.72300737036892,488.0,529.7230073703689,642.0,76.55499999999999,301.2825
2024-02-01,65,20.090807990238673,512.0,532.0908079902387,652.25,77.05,305.05
2024-02-01,66,19.25,480.0,499.25,603.75,80.69,306.4625
2024-02-01,67,5.816776471710057,464.0,469.81677647171006,574.0,84.33,307.875
2024-02-01,68,2.0329865235751896,480.0,482.0329865235752,576.25,87.97,309.2875
2024-02-01,69,0.0,504.0,504.0,592.0,91.61,310.7
2024-02-01,70,0.0,528.0,528.0,607.75,92.375,309.66999999999996
2024-02-01,71,2.75,504.0,506.75,572.75,93.14,308.64
2024-02-01,72,14.148579548029673,632.0,646.1485795480297,692.5,93.905,307.61
2024-02-01,73,18.287753707975185,664.0,682.2877537079752,713.5,94.67,306.58
2024-02-01,74,19.25,576.0,595.25,625.5,95.475,305.445
2024-02-01,75,22.0,672.0,694.0,716.0,96.28,304.31
2024-02-01,76,24.18184092226072,640.0,664.1818409222607,684.0,97.085,303.175
2024-02-01,77,36.000965171910885,640.0,676.0009651719109,684.0,97.89,302.04
2024-02-01,78,44.0,664.0,708.0,694.25,95.91,299.21750000000003
2024-02-01,79,49.5,704.0,753.5,728.75,93.93,296.395
2024-02-01,80,66.02986811787102,728.0,794.029868117871,750.0,91.95,293.5725
2024-02-01,81,74.65842422052434,616.0,690.6584242205244,635.25,89.97,290.75
2024-02-01,82,90.199349742122,624.0,714.199349742122,643.25,88.3,288.04
2024-02-01,83,101.81839245813029,664.0,765.8183924581303,683.25,86.63,285.33000000000004
2024-02-01,84,113.16551402986252,688.0,801.1655140298625,704.5,84.96000000000001,282.62
2024-02-01,85,142.52049455531258,704.0,846.5204945553126,712.25,83.29,279.91
2024-02-01,86,158.04034820108734,744.0,902.0403482010873,746.75,82.9375,275.50750000000005
2024-02-01,87,188.13126553912548,720.0,908.1312655391255,722.75,82.58500000000001,271.105
2024-02-01,88,194.99577722109726,728.0,922.9957772210972,739.0,82.2325,266.7025
2024-02-01,89,213.5947995726708,736.0,949.5947995726708,901.0,81.88,262.3
2024-02-01,90,27.391384395019927,680.0,707.3913843950199,845.0,79.755,256.625
2024-02-01,91,3.3314087505841314,600.0,603.3314087505842,759.5,77.63,250.95
2024-02-01,92,6.475148083274405,592.0,598.4751480832745,743.25,75.505,245.275
2024-02-01,93,10.062617621039976,616.0,626.06261762104,756.25,73.38,239.6
2024-02-01,94,12.921258217289534,560.0,572.9212582172895,692.0,71.10249999999999,236.7225
2024-02-01,95,19.25,488.0,507.25,609.0,68.82499999999999,233.845
2024-02-01,96,19.25,520.0,539.25,627.25,66.5475,230.9675
