n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,213.0,0.953454448280334,1.0340488477420922,0.9538328257425958,15.02,98.0
2,207.25,0.953454448280334,1.031873177334087,0.953454448280334,15.02,98.0
3,206.75,0.9010302508839652,0.9792597912065872,0.9010302508839652,19.91,98.0
4,179.5,0.9010302508839652,0.9689490053599539,0.9010302508839652,19.91,100.5
5,163.25,0.9020518700320719,0.9638219907463067,0.9020518700320719,16.56,103.0
6,167.75,0.9020518700320719,0.9655246893264847,0.9020518700320719,16.56,102.5
7,171.75,0.9045491612829996,0.9695354904264595,0.9045491612829996,15.71,102.0
8,193.25,0.9045491612829996,0.9776706058650877,0.9045491612829996,15.71,98.5
9,222.25,0.9044734857905473,0.9885678767782269,0.9044734857905473,14.36,95.0
10,100.0,0.9044734857905473,0.9423112320167248,0.9044734857905473,14.36,93.5
11,0.0,0.9056275370504419,0.9056275370504419,0.9056275370504419,13.86,92.0
12,0.0,0.9056275370504419,0.9056275370504419,0.9056275370504419,13.86,89.0
13,0.0,0.9432382567992661,0.9432382567992661,0.9432382567992661,13.42,86.0
14,0.0,0.9432382567992661,0.9432382567992661,0.9432382567992661,13.42,86.0
15,0.0,0.941705828077106,0.941705828077106,0.941705828077106,11.07,86.0
16,0.0,0.941705828077106,0.941705828077106,0.941705828077106,11.07,87.0
17,0.0,0.9572760606491779,0.9572760606491779,0.9572760606491779,11.05,88.0
18,0.0,0.9572760606491779,0.9572760606491779,0.9572760606491779,11.05,88.0
19,0.0,0.9464355463553782,0.9464355463553782,0.9464355463553782,11.55,88.0
20,0.0,0.9464355463553782,0.9464355463553782,0.9464355463553782,11.55,87.5
21,0.0,0.9928624609748979,0.9928624609748979,0.9928624609748979,14.55,87.0
22,0.0,0.9928624609748979,0.9928624609748979,0.9928624609748979,14.55,85.5
23,0.0,1.016113756030884,1.016113756030884,1.016113756030884,20.79,84.0
24,0.0,1.016113756030884,1.016113756030884,1.016113756030884,20.79,91.0
25,0.0,1.0837487274101762,1.0837487274101762,1.0837487274101762,22.64,98.0
26,33.0,1.0837487274101762,1.0962351836648148,1.1829782168883267,22.64,103.0
