date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-04,1,143.74488991109476,5704.0,5847.744889911095,5827.75,35.3,147.67
2024-02-04,2,166.08077908027474,4936.0,5102.080779080275,5059.75,28.985,147.6325
2024-02-04,3,175.58526807431988,4728.0,4903.58526807432,4835.25,22.67,147.595
2024-02-04,4,172.76725402438427,4808.0,4980.767254024384,4898.75,16.354999999999997,147.5575
2024-02-04,5,169.76369461448311,4840.0,5009.763694614483,4925.25,10.04,147.52
2024-02-04,6,175.9999999997145,4720.0,4895.999999999714,4797.0,8.337499999999999,148.085
2024-02-04,7,175.99999999988873,4664.0,4839.999999999889,4719.0,6.635,148.65
2024-02-04,8,175.99999999980932,4712.0,4887.999999999809,4764.25,4.9325,149.215
2024-02-04,9,153.27656961815873,5224.0,5377.276569618159,5268.0,3.23,149.78
2024-02-04,10,118.12152567206898,5904.0,6022.121525672069,5939.75,2.5925,150.60750000000002
2024-02-04,11,104.18218865569654,6320.0,6424.182188655696,6347.5,1.955,151.435
2024-02-04,12,63.6787564616806,6576.0,6639.678756461681,6600.75,1.3175,152.2625
2024-02-04,13,42.101959320431966,6632.0,6674.101959320432,6651.25,0.68,153.09
2024-02-04,14,26.782883850819804,6656.0,6682.782883850819,6661.5,0.51,154.1525
2024-02-04,15,8.216331458994908,6712.0,6720.216331458995,6717.5,0.34,155.215
2024-02-04,16,55.67875722764693,6584.0,6639.678757227647,6586.75,0.17,156.2775
2024-02-04,17,87.84604802945361,6440.0,6527.846048029453,6442.75,0.0,157.34
2024-02-04,18,2.750000004590785,6720.0,6722.750000004591,6722.75,0.0,156.325
2024-02-04,19,16.216331455214135,6704.0,6720.2163314552145,6704.0,0.0,155.31
2024-02-04,20,78.3594323593708,6560.0,6638.359432359371,6560.0,0.0,154.29500000000002
2024-02-04,21,8.216331458994947,6712.0,6720.216331458995,6712.0,0.0,153.28
2024-02-04,22,42.101959321173226,6632.0,6674.101959321173,6632.0,0.0,151.775
2024-02-04,23,16.21633145521963,6704.0,6720.21633145522,6704.0,0.0,150.26999999999998
2024-02-04,24,38.500000000344336,6776.0,6814.500000000345,6814.5,0.0,148.765
2024-02-04,25,331.21066184187555,6856.0,7187.210661841876,7406.0,0.0,147.26
2024-02-04,26,315.2106618421664,6872.0,7187.210661842167,7419.25,0.2625,145.5025
2024-02-04,27,187.21066184459897,7000.0,7187.210661844599,7530.75,0.525,143.745
2024-02-04,28,211.2106618440973,6976.0,7187.210661844098,7490.25,0.7875000000000001,141.98749999999998
2024-02-04,29,243.21066184348527,6944.0,7187.2106618434855,7430.75,1.05,140.23
2024-02-04,30,211.21066184409798,6976.0,7187.210661844098,7446.25,3.005,138.21249999999998
2024-02-04,31,371.21066184111424,6816.0,7187.210661841114,7250.5,4.96,136.195
2024-02-04,32,427.21066183998687,6760.0,7187.210661839987,7161.5,6.914999999999999,134.1775
2024-02-04,33,259.21066184433045,6928.0,7187.21066184433,7423.0,8.87,132.16
