date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-03,1,52.374961844840556,139.0,191.37496184484056,249.0,24.74,161.34
2024-02-03,2,55.87496184430269,135.5,191.37496184430267,240.0,21.7675,161.3625
2024-02-03,3,51.374961845001955,140.0,191.37496184500196,236.25,18.795,161.385
2024-02-03,4,55.374961844377154,136.0,191.37496184437714,218.5,15.8225,161.4075
2024-02-03,5,45.87496184596521,145.5,191.3749618459652,208.75,12.85,161.43
2024-02-03,6,37.374961847784505,154.0,191.3749618477845,206.25,11.32,161.32750000000001
2024-02-03,7,39.87496184720294,151.5,191.37496184720294,192.75,9.79,161.22500000000002
2024-02-03,8,51.37496184501153,140.0,191.37496184501154,170.25,8.26,161.1225
2024-02-03,9,53.37496184470121,138.0,191.3749618447012,168.25,6.73,161.02
2024-02-03,10,46.37496184590217,145.0,191.37496184590216,172.5,7.675000000000001,161.755
2024-02-03,11,53.37496184472989,138.0,191.37496184472988,162.75,8.620000000000001,162.49
2024-02-03,12,55.374961844449096,136.0,191.3749618444491,155.25,9.565,163.22500000000002
2024-02-03,13,49.8749618453561,141.5,191.3749618453561,160.75,10.51,163.96
2024-02-03,14,59.37496184397487,132.0,191.37496184397486,151.25,10.015,164.9975
2024-02-03,15,55.3749618446153,136.0,191.3749618446153,152.5,9.52,166.03500000000003
2024-02-03,16,54.87496184478115,136.5,191.37496184478115,150.25,9.025,167.07250000000002
2024-02-03,17,53.374961845114186,138.0,191.37496184511417,146.25,8.53,168.11
2024-02-03,18,60.374961844258756,131.0,191.37496184425876,136.5,8.5975,168.67000000000002
2024-02-03,19,60.87496184433393,130.5,191.37496184433394,136.0,8.665,169.23000000000002
2024-02-03,20,59.87496184461404,131.5,191.37496184461403,137.0,8.7325,169.79
2024-02-03,21,61.37496184458475,130.0,191.37496184458476,132.75,8.8,170.35
2024-02-03,22,68.37496184393844,123.0,191.37496184393842,125.75,10.72,170.425
2024-02-03,23,68.3749618441354,123.0,191.37496184413538,123.0,12.64,170.5
2024-02-03,24,62.87496184774252,128.5,191.37496184774253,147.75,14.56,170.575
2024-02-03,25,185.88673817023002,124.0,309.88673817023005,344.0,16.48,170.65
2024-02-03,26,198.38673816404918,111.5,309.8867381640492,331.5,20.9025,172.0975
2024-02-03,27,205.8867381608261,104.0,309.8867381608261,324.0,25.325000000000003,173.54500000000002
2024-02-03,28,200.38673816316688,109.5,309.8867381631669,318.5,29.7475,174.9925
2024-02-03,29,203.3867381619926,106.5,309.88673816199264,301.75,34.17,176.44
2024-02-03,30,205.3867381613014,104.5,309.8867381613014,294.25,37.125,175.5075
2024-02-03,31,203.38673816264227,106.5,309.88673816264225,279.75,40.08,174.575
2024-02-03,32,205.24501374990044,117.5,322.7450137499004,326.5,43.035,173.6425
2024-02-03,33,271.6682674044704,116.5,388.1682674044704,925.0,45.99,172.71
2024-02-03,34,272.16826740445606,116.0,388.16826740445606,894.25,45.985,166.985
2024-02-03,35,276.1682674043418,112.0,388.1682674043418,865.5,45.98,161.26
2024-02-03,36,282.1682674041724,106.0,388.1682674041724,843.0,45.975,155.535
2024-02-03,37,283.5482674041342,104.62,388.1682674041342,811.37,45.97,149.81
2024-02-03,38,281.50926740419237,106.659,388.16826740419236,780.409,43.3825,147.685
2024-02-03,39,277.15026740431836,111.018,388.1682674043184,729.768,40.795,145.56
2024-02-03,40,284.7012674041106,103.467,388.16826740411057,683.717,38.2075,143.435
2024-02-03,41,282.43926740418203,105.729,388.168267404182,636.479,35.62,141.31
2024-02-03,42,276.9412674043501,111.227,388.1682674043501,589.727,34.32,139.4475
2024-02-03,43,272.1082674045077,116.06,388.16826740450773,550.56,33.019999999999996,137.585
2024-02-03,44,283.9882674042011,104.18,388.1682674042011,480.93,31.72,135.72250000000003
2024-02-03,45,288.08526740413294,100.083,388.16826740413296,452.08299999999997,30.42,133.86
2024-02-03,46,283.4862674043113,104.682,388.16826740431134,412.682,30.46,133.315
2024-02-03,47,287.37826740427465,100.79,388.1682674042747,348.29,30.5,132.77
2024-02-03,48,285.5822674044086,102.586,388.1682674044086,322.586,30.54,132.22500000000002
2024-02-03,49,279.2722674046768,108.896,388.16826740467684,301.396,30.58,131.68
2024-02-03,50,278.3512674048139,109.817,388.1682674048139,274.817,30.59,131.495
2024-02-03,51,275.4702674050207,112.698,388.1682674050207,250.19799999999998,30.6,131.31
2024-02-03,52,276.1312674051487,112.037,388.16826740514875,230.287,30.61,131.125
2024-02-03,53,273.9782674053657,114.19,388.1682674053657,215.94,30.62,130.94
2024-02-03,54,283.276267405312,104.892,388.168267405312,184.642,33.15,133.60750000000002
2024-02-03,55,287.7492674054116,100.419,388.1682674054116,160.91899999999998,35.68,136.275
2024-02-03,56,285.8542674056971,102.314,388.16826740569707,171.064,38.21,138.9425
2024-02-03,57,281.80626740633926,106.362,388.1682674063393,485.86199999999997,40.74,141.61
2024-02-03,58,287.9672674050765,100.201,388.16826740507645,463.201,41.48,146.82
2024-02-03,59,284.7212674053257,103.447,388.1682674053257,438.947,42.22,152.03
2024-02-03,60,276.186267405794,111.982,388.16826740579404,436.48199999999997,42.96,157.24
2024-02-03,61,271.33926740620086,116.829,388.16826740620087,419.329,43.7,162.45
2024-02-03,62,285.206267406192,102.962,388.168267406192,394.462,45.115,168.1825
2024-02-03,63,289.4222674064688,98.746,388.1682674064688,362.746,46.53,173.915
2024-02-03,64,290.0782674069024,98.09,388.1682674069024,331.84000000000003,47.945,179.64749999999998
2024-02-03,65,286.3202674075729,101.848,388.1682674075729,316.348,49.36,185.38
2024-02-03,66,162.29254559573477,94.627,256.91954559573475,287.127,51.4775,188.74
2024-02-03,67,165.0155455892704,91.904,256.9195455892704,267.904,53.595,192.1
2024-02-03,68,167.22954558915302,89.69,256.919545589153,243.69,55.7125,195.45999999999998
2024-02-03,69,164.37754558941828,92.542,256.91954558941825,232.792,57.83,198.82
2024-02-03,70,157.41954558998532,99.5,256.9195455899853,223.25,60.515,199.2575
2024-02-03,71,150.91954559053028,106.0,256.9195455905303,210.5,63.2,199.695
2024-02-03,72,167.91954558945085,89.0,256.9195455894509,182.5,65.88499999999999,200.1325
2024-02-03,73,164.9195455897828,92.0,256.91954558978284,163.5,68.57,200.57
2024-02-03,74,163.91954558998992,93.0,256.9195455899899,161.75,67.9225,196.2375
2024-02-03,75,162.91954559020334,94.0,256.91954559020337,154.5,67.275,191.905
2024-02-03,76,161.4195455904616,95.5,256.9195455904616,153.25,66.6275,187.5725
2024-02-03,77,160.41954559069706,96.5,256.91954559069706,154.25,65.98,183.24
2024-02-03,78,156.41954559113793,100.5,256.91954559113793,144.5,63.0775,178.54000000000002
2024-02-03,79,153.9195455914941,103.0,256.9195455914941,141.5,60.175,173.84
2024-02-03,80,156.91954559150378,100.0,256.9195455915038,130.25,57.2725,169.14
2024-02-03,81,159.41954559156522,97.5,256.9195455915652,122.25,54.37,164.44
2024-02-03,82,165.41954559142846,91.5,256.91954559142846,116.25,53.58,163.875
2024-02-03,83,166.41954559163094,90.5,256.91954559163094,115.25,52.79,163.31
2024-02-03,84,165.91954559195386,91.0,256.91954559195386,110.25,52.0,162.745
2024-02-03,85,161.41954559255657,95.5,256.9195455925566,106.5,51.21,162.18
2024-02-03,86,158.91954559307933,98.0,256.9195455930793,100.75,51.11,161.4275
2024-02-03,87,155.91954559369393,101.0,256.9195455936939,103.75,51.010000000000005,160.675
2024-02-03,88,156.41954559418429,100.5,256.9195455941843,114.25,50.91,159.92249999999999
2024-02-03,89,155.91954559492265,101.0,256.9195455949226,277.0,50.81,159.17
2024-02-03,90,96.87496184553407,94.5,191.37496184553407,267.75,47.785,158.19
2024-02-03,91,95.37496184242218,96.0,191.37496184242218,269.25,44.760000000000005,157.20999999999998
2024-02-03,92,99.37496184225989,92.0,191.3749618422599,254.25,41.735,156.23
2024-02-03,93,97.87496184276473,93.5,191.37496184276472,244.75,38.71,155.25
2024-02-03,94,99.37496184298699,92.0,191.37496184298698,235.0,37.8575,153.355
2024-02-03,95,97.37496184369004,94.0,191.37496184369004,228.75,37.004999999999995,151.45999999999998
2024-02-03,96,94.37496184466168,97.0,191.3749618446617,218.0,36.1525,149.565
