date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-05,1,-0.0,124.5,124.5,124.5,0.0,152.21
2024-02-05,2,-0.0,123.5,123.5,123.5,-0.0075,152.41
2024-02-05,3,-0.0,123.5,123.5,123.5,-0.015,152.61
2024-02-05,4,-0.0,120.5,120.5,120.5,-0.0225,152.81
2024-02-05,5,-0.0,123.0,123.0,123.0,-0.03,153.01
2024-02-05,6,-0.0,124.0,124.0,124.0,-0.04,153.195
2024-02-05,7,-0.0,125.5,125.5,125.5,-0.05,153.38
2024-02-05,8,-0.0,123.0,123.0,123.0,-0.06,153.565
2024-02-05,9,-0.0,120.0,120.0,120.0,-0.07,153.75
2024-02-05,10,-0.0,126.5,126.5,126.5,-0.085,153.64
2024-02-05,11,-0.0,126.5,126.5,126.5,-0.1,153.53
2024-02-05,12,-0.0,126.0,126.0,126.0,-0.115,153.42000000000002
2024-02-05,13,-0.0,119.0,119.0,119.0,-0.13,153.31
2024-02-05,14,-0.0,121.5,121.5,121.5,-0.11,153.5775
2024-02-05,15,-0.0,121.5,121.5,121.5,-0.09,153.845
2024-02-05,16,-0.0,122.5,122.5,122.5,-0.07,154.1125
2024-02-05,17,-0.0,127.0,127.0,127.0,-0.05,154.38
2024-02-05,18,-0.0,125.0,125.0,125.0,0.0674999999999999,156.4375
2024-02-05,19,-0.0,133.0,133.0,133.0,0.185,158.495
2024-02-05,20,-0.0,137.5,137.5,137.5,0.3025,160.5525
2024-02-05,21,-0.0,138.0,138.0,138.0,0.42,162.61
2024-02-05,22,-0.0,142.5,142.5,142.5,10.0575,166.405
2024-02-05,23,-0.0,144.0,144.0,144.0,19.695,170.2
2024-02-05,24,-0.0,156.0,156.0,156.0,29.3325,173.995
2024-02-05,25,-0.0,163.0,163.0,163.0,38.97,177.79
2024-02-05,26,-0.0,178.0,178.0,178.0,43.955,179.2775
2024-02-05,27,-0.0,181.0,181.0,181.0,48.94,180.765
2024-02-05,28,-0.0,196.0,196.0,196.0,53.925,182.2525
2024-02-05,29,-0.0,194.0,194.0,194.0,58.91,183.74
2024-02-05,30,-0.0,206.0,206.0,206.0,59.7625,180.16500000000002
2024-02-05,31,-0.0,215.0,215.0,215.0,60.614999999999995,176.59
2024-02-05,32,8.249999999985711,210.0,218.2499999999857,218.25,61.4675,173.015
2024-02-05,33,5.500000000284903,237.0,242.5000000002849,278.25,62.32,169.44
2024-02-05,34,2.7500000002966742,244.5,247.25000000029667,285.75,60.955,165.3125
2024-02-05,35,6.321921315959278,228.0,234.3219213159593,269.25,59.59,161.185
2024-02-05,36,4.24539631775964,240.0,244.24539631775963,281.25,58.225,157.0575
2024-02-05,37,4.745396317596464,239.5,244.24539631759646,275.25,56.86,152.93
2024-02-05,38,1.5095968373588373,251.5,253.00959683735883,287.25,55.8775,148.63
2024-02-05,39,1.174650704580745e-10,269.5,269.50000000011744,299.75,54.895,144.32999999999998
2024-02-05,40,0.5095968379704601,252.5,253.00959683797046,280.0,53.9125,140.03
2024-02-05,41,2.750000000225741,246.0,248.75000000022575,273.5,52.93,135.73
2024-02-05,42,5.500000000360433,236.5,242.00000000036044,258.5,49.735,132.39999999999998
2024-02-05,43,2.7500000003637077,243.5,246.2500000003637,262.75,46.54,129.07
2024-02-05,44,5.500000001206595,233.0,238.5000000012066,249.5,43.345,125.74
2024-02-05,45,5.2453963156255305,239.0,244.24539631562553,252.75,40.15,122.41
2024-02-05,46,5.500000520135291,229.5,235.0000005201353,243.25,31.875,121.6875
2024-02-05,47,16.821921281550114,217.5,234.32192128155012,231.25,23.6,120.965
2024-02-05,48,8.321921283723423,226.0,234.3219212837234,239.75,15.324999999999998,120.24249999999999
2024-02-05,49,9.821921283265901,224.5,234.3219212832659,232.75,7.05,119.52
2024-02-05,50,12.821921282618044,221.5,234.32192128261804,229.75,5.56,120.69749999999999
2024-02-05,51,17.321921281488372,217.0,234.32192128148836,222.5,4.07,121.875
