n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,527.25,0.8138891092356989,1.154152387073008,0.814534463958956,26.59,187.0
2,523.25,0.8138891092356989,1.1515709681799795,0.8138891092356989,26.59,187.0
3,523.75,0.7982069894605511,1.1362115257664602,0.7982069894605511,30.65,187.0
4,456.0,0.7982069894605511,1.0924887432657913,0.7982069894605511,30.65,187.5
5,427.5,0.8006593374089283,1.0765484816013409,0.8006593374089283,30.01,188.0
6,576.25,0.8006593374089283,1.1725449966858355,0.8006593374089283,30.01,185.0
7,600.25,0.8050154817909136,1.1923896544259913,0.8050154817909136,27.6,182.0
8,621.0,0.8050154817909136,1.2057807649335763,0.8050154817909136,27.6,180.5
9,638.25,0.7910435520323973,1.202941204151245,0.7910435520323973,29.94,179.0
10,291.25,0.7910435520323973,0.9790031151810293,0.7910435520323973,29.94,179.5
11,0.0,0.7841382564935463,0.7841382564935463,0.7841382564935463,28.3,180.0
12,0.0,0.7841382564935463,0.7841382564935463,0.7841382564935463,28.3,180.5
13,0.0,0.7245720155369154,0.7245720155369154,0.7245720155369154,29.32,181.0
14,0.0,0.7245720155369154,0.7245720155369154,0.7245720155369154,29.32,181.5
15,0.0,0.7282828051956438,0.7282828051956438,0.7282828051956438,27.26,182.0
16,0.0,0.7282828051956438,0.7282828051956438,0.7282828051956438,27.26,181.0
17,0.0,0.7276374504723867,0.7276374504723867,0.7276374504723867,29.11,180.0
18,0.0,0.7276374504723867,0.7276374504723867,0.7276374504723867,29.11,180.0
19,0.0,0.7358334554577519,0.7358334554577519,0.7358334554577519,27.51,180.0
20,0.0,0.7358334554577519,0.7358334554577519,0.7358334554577519,27.51,178.0
21,0.0,0.759033957758845,0.759033957758845,0.759033957758845,27.72,176.0
22,0.0,0.759033957758845,0.759033957758845,0.759033957758845,27.72,179.5
23,0.0,0.7672944982165358,0.7672944982165358,0.7672944982165358,28.64,183.0
24,0.0,0.7672944982165358,0.7672944982165358,0.7672944982165358,28.64,184.0
25,0.0,0.779491702486095,0.779491702486095,0.779491702486095,28.69,185.0
26,718.25,0.779491702486095,1.2430177324655112,1.2468898608050538,28.69,184.5
27,1501.75,0.7877522429437861,1.7569136985951446,1.753041570255602,27.72,184.0
28,1470.75,0.7877522429437861,1.7369077021741743,1.7369077021741743,27.72,189.0
29,1429.0,0.8056285687780078,1.7278404683124118,1.7278404683124118,29.04,194.0
30,1365.5,0.8056285687780078,1.6868604433855856,1.6868604433855856,29.04,197.0
31,1283.25,0.8145021962227931,1.642653644842474,1.642653644842474,31.34,200.0
32,1354.0,0.8145021962227931,1.6883124915129142,1.6883124915129142,31.34,205.0
33,1375.0,0.7969485477501999,1.6843112922287202,1.6843112922287202,27.5,210.0
34,1262.75,0.7969485477501999,1.61187022454311,1.61187022454311,27.5,213.0
35,933.25,0.7728768165727097,1.3751541120524036,1.5264897946561948,35.31,216.0
36,237.75,0.7728768165727097,0.9263099020270866,1.4640517251810699,35.31,220.0
37,7.5,0.7666168757571095,0.7714570361815377,1.394869698847902,29.59,224.0
38,227.0,0.7666168757571095,0.9131123979364725,1.3300115491605626,29.59,220.0
39,830.0,0.7578077837846564,1.293452204088054,1.265863289668813,32.8,216.0
40,546.25,0.7578077837846564,1.1103328013638503,1.2097174287454446,32.8,217.5
41,303.5,0.7450942957364913,0.9409594542450229,1.1387606769233258,31.78,219.0
42,232.75,0.7450942957364913,0.8953006075745827,1.0976193133156853,31.78,220.0
43,118.5,0.7404477417290402,0.8169222764350071,1.0489272994459367,32.9,221.0
44,49.75,0.7404477417290402,0.7725541392110812,0.997782937627811,32.9,222.0
45,11.0,0.7459332568767255,0.7530321588325537,0.9653538627841415,30.91,223.0
46,56.75,0.7459332568767255,0.7825571374215663,0.9371195936416431,30.91,222.0
47,131.25,0.8120175805382532,0.8967203879657484,0.9870700492217431,32.99,221.0
48,398.75,0.8120175805382532,1.069352776437024,0.9617398763339018,32.99,218.5
49,982.0,0.8128565416784874,1.4465948799169654,0.9382166966711802,31.88,216.0
50,1032.0,0.8128565416784874,1.4788626160798206,0.9162746360804387,31.88,216.0
51,1095.25,0.8026276693148624,1.5094524299622072,0.8908799277202716,31.88,216.0
52,700.25,0.8026276693148624,1.2545373142756506,0.8755527530429154,31.88,216.5
53,610.0,0.8071451523776622,1.2008115335644967,0.8616776264928876,32.81,217.0
54,478.0,0.8071451523776622,1.1156247100945587,0.8439303716033172,32.81,218.0
55,332.75,0.81740629247745,1.0321480766412519,0.8425751266844771,30.95,219.0
56,160.25,0.81740629247745,0.9208243868794012,0.8366055954943489,30.95,220.5
57,74.0,0.8217301691232662,0.869486418644292,0.8328625380994512,31.74,222.0
58,29.75,0.8217301691232662,0.8409294721401651,0.8281837163558372,31.74,222.5
59,16.25,0.8361861149242255,0.8466731291771534,0.8415102913910966,31.88,223.0
60,8.25,0.8361861149242255,0.8415102913910966,0.8410262753486537,31.88,224.0
61,1.0,0.8031439530934681,0.8037893078167251,0.8037893078167251,32.11,225.0
62,0.0,0.8031439530934681,0.8031439530934681,0.8031439530934681,32.11,227.5
63,0.0,0.8125338643168525,0.8125338643168525,0.8125338643168525,30.03,230.0
64,0.0,0.8125338643168525,0.8125338643168525,0.8125338643168525,30.03,232.0
65,60.0,0.8322494511123635,0.8709707345077898,1.0363428823424232,35.31,234.0
66,113.0,0.8322494511123635,0.9051745348404164,1.2415656843381828,35.31,239.0
