n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,90.6888887820288,1.0724452152031883,1.109252233386045,1.0728510754874765,26.8,154.0
2,90.6888887820288,1.0724452152031883,1.109252233386045,1.0724452152031883,26.8,146.5
3,10.500000431579076,1.109520552172917,1.113782085333104,1.109520552172917,28.16,139.0
4,10.500000431579076,1.109520552172917,1.113782085333104,1.109520552172917,28.16,136.0
5,85.0888887943893,1.0747180327952022,1.1092522333910617,1.0747180327952022,27.72,133.0
6,85.08888879438929,1.0747180327952022,1.1092522333910617,1.0747180327952022,27.72,133.5
7,143.63888864971432,1.050954913150127,1.1092522333323438,1.050954913150127,27.22,134.0
8,143.6388886497148,1.050954913150127,1.109252233332344,1.050954913150127,27.22,134.5
9,228.2499999924548,0.7611503771541247,0.8537879870398483,0.7611503771541247,26.84,135.0
10,101.74999999765005,0.7611503771541247,0.8024466610794972,0.7611503771541247,26.84,136.0
11,-0.0,0.6832252025707868,0.6832252025707868,0.6832252025707868,25.68,137.0
12,-0.0,0.6832252025707868,0.6832252025707868,0.6832252025707868,25.68,135.5
13,-0.0,0.6283325991208053,0.6283325991208053,0.6283325991208053,27.22,134.0
14,-0.0,0.6283325991208053,0.6283325991208053,0.6283325991208053,27.22,134.0
15,-0.0,0.586001371469544,0.586001371469544,0.586001371469544,24.95,134.0
16,-0.0,0.586001371469544,0.586001371469544,0.586001371469544,24.95,133.5
17,-0.0,0.5364458307579526,0.5364458307579526,0.5364458307579526,27.72,133.0
18,-0.0,0.5364458307579526,0.5364458307579526,0.5364458307579526,27.72,137.5
19,-0.0,0.5350253197629439,0.5350253197629439,0.5350253197629439,27.35,142.0
20,-0.0,0.5350253197629439,0.5350253197629439,0.5350253197629439,27.35,144.0
21,-0.0,0.5517264704614041,0.5517264704614041,0.5517264704614041,31.09,146.0
22,-0.0,0.5517264704614041,0.5517264704614041,0.5517264704614041,31.09,154.5
23,-0.0,0.5817195454703034,0.5817195454703034,0.5817195454703034,30.01,163.0
24,-0.0,0.5817195454703034,0.5817195454703034,0.5817195454703034,30.01,167.0
25,-0.0,0.7123659709826808,0.7123659709826808,0.7123659709826808,32.57,171.0
26,263.99999999537226,0.7123659709826808,0.8195130860328923,0.8188028305372661,32.57,181.0
27,341.29324313023756,1.0317983077317232,1.1703156804142094,1.2642547855578001,33.31,191.0
28,341.29324313023756,1.0317983077317232,1.1703156804142094,1.259891787501702,33.31,201.5
29,140.49324323339843,1.1132950528167975,1.1703156804560784,1.3338801173274442,32.34,212.0
30,140.49324323339843,1.1132950528167975,1.1703156804560784,1.3258643767127518,32.34,218.0
31,7.171046118521609e-08,1.21465865881778,1.2146586588468844,1.4137331282611512,35.31,224.0
32,7.798422872708988e-08,1.21465865881778,1.2146586588494306,1.422662054515492,35.31,223.0
