date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-06,1,0.0,143.5,143.5,143.5,35.04,147.54
2024-02-06,2,0.0,144.9,144.9,144.9,33.192499999999995,147.825
2024-02-06,3,0.0,149.7,149.7,149.7,31.345,148.11
2024-02-06,4,0.0,131.1,131.1,131.1,29.4975,148.395
2024-02-06,5,0.0,120.5,120.5,120.5,27.65,148.68
2024-02-06,6,0.0,150.2,150.2,150.2,22.5075,148.155
2024-02-06,7,0.0,141.8,141.8,141.8,17.365,147.63
2024-02-06,8,0.0,145.7,145.7,145.7,12.222499999999998,147.10500000000002
2024-02-06,9,0.0,142.0,142.0,142.0,7.08,146.58
2024-02-06,10,0.0,135.6,135.6,135.6,6.077500000000001,146.85500000000002
2024-02-06,11,0.0,126.3,126.3,126.3,5.075,147.13
2024-02-06,12,0.0,137.3,137.3,137.3,4.0725,147.405
2024-02-06,13,0.0,143.7,143.7,143.7,3.07,147.68
2024-02-06,14,0.0,142.2,142.2,142.2,2.7874999999999996,150.2425
2024-02-06,15,0.0,149.3,149.3,149.3,2.505,152.805
2024-02-06,16,0.0,141.2,141.2,141.2,2.2225,155.3675
2024-02-06,17,0.0,133.1,133.1,133.1,1.94,157.93
2024-02-06,18,0.0,136.3,136.3,136.3,6.299999999999999,162.8375
2024-02-06,19,0.0,140.9,140.9,140.9,10.659999999999998,167.745
2024-02-06,20,0.0,146.4,146.4,146.4,15.019999999999998,172.6525
2024-02-06,21,0.0,142.6,142.6,142.6,19.38,177.56
2024-02-06,22,0.0,143.2,143.2,143.2,27.035,182.3675
2024-02-06,23,0.0,149.5,149.5,149.5,34.69,187.175
2024-02-06,24,8.25,141.6,149.85,149.85,42.345,191.9825
2024-02-06,25,33.013548402084915,142.1,175.11354840208492,224.6,50.0,196.79
2024-02-06,26,19.25,136.2,155.45,218.7,54.54,196.615
2024-02-06,27,10.82409037686903,137.5,148.32409037686904,220.0,59.08,196.44
2024-02-06,28,2.75,144.8,147.55,224.55,63.62,196.265
2024-02-06,29,0.0,144.7,144.7,218.95,68.16,196.09
2024-02-06,30,0.0,148.3,148.3,222.55,66.62,191.62
2024-02-06,31,2.01919367442639,150.4,152.4191936744264,216.4,65.08,187.15
2024-02-06,32,2.75,146.5,149.25,209.75,63.54,182.68
2024-02-06,33,3.2967633058656247,150.8,154.09676330586564,288.3,62.0,178.21
2024-02-06,34,5.986188949499123,158.6,164.5861889494991,287.85,61.8375,174.73000000000002
2024-02-06,35,8.25,157.4,165.65,283.9,61.675,171.25
2024-02-06,36,9.84379074031358,152.1,161.94379074031357,264.85,61.5125,167.76999999999998
2024-02-06,37,11.0,164.4,175.4,274.4,61.35,164.29
2024-02-06,38,12.16312553369707,171.9,184.06312553369708,270.9,60.1525,161.8775
2024-02-06,39,16.5,183.8,200.3,277.3,58.955,159.46499999999997
2024-02-06,40,19.01209577310361,178.3,197.31209577310364,258.05,57.7575,157.05249999999998
2024-02-06,41,20.005243543150556,165.7,185.70524354315054,234.45,56.56,154.64
2024-02-06,42,25.148786013739965,174.2,199.34878601373995,240.2,55.345,151.73999999999998
2024-02-06,43,32.187176397177865,183.6,215.78717639717786,244.1,54.13,148.83999999999997
2024-02-06,44,37.82669473372764,188.2,226.02669473372762,237.7,52.915000000000006,145.94
2024-02-06,45,41.54108302226659,182.5,224.0410830222666,229.25,51.7,143.04
2024-02-06,46,64.04508897772473,180.6,244.64508897772473,224.6,49.6425,142.34
2024-02-06,47,70.4942148963504,177.6,248.0942148963504,213.35,47.585,141.64
2024-02-06,48,81.17443958255238,182.2,263.3744395825524,215.2,45.5275,140.94
2024-02-06,49,96.55226606861831,187.8,284.3522660686183,215.3,43.47,140.24
2024-02-06,50,105.43490827381515,179.4,284.83490827381513,198.65,43.2375,139.93
2024-02-06,51,112.89473511219643,180.6,293.4947351121964,199.85,43.004999999999995,139.62
2024-02-06,52,132.4958708213367,178.0,310.49587082133667,191.75,42.7725,139.31
2024-02-06,53,145.68967924246004,182.3,327.98967924246006,196.05,42.54,139.0
2024-02-06,54,152.15508739737675,179.9,332.0550873973767,193.65,41.9325,138.7025
2024-02-06,55,160.33537474753498,182.2,342.535374747535,193.2,41.325,138.405
2024-02-06,56,173.25,185.9,359.15,202.4,40.7175,138.10750000000002
2024-02-06,57,222.75,175.5,398.25,241.5,40.11,137.81
2024-02-06,58,133.7257039596225,175.0,308.7257039596225,241.0,42.56,140.435
2024-02-06,59,100.97828419014363,190.7,291.6782841901436,253.95,45.01,143.06
2024-02-06,60,89.53521543049762,185.8,275.3352154304976,249.05,47.459999999999994,145.685
2024-02-06,61,72.51697304287691,196.3,268.81697304287695,251.3,49.91,148.31
2024-02-06,62,67.1284311753189,197.7,264.8284311753189,252.7,51.5625,154.165
2024-02-06,63,57.75,187.7,245.45,237.2,53.215,160.01999999999998
2024-02-06,64,55.069938206111644,182.7,237.76993820611165,232.2,54.8675,165.875
2024-02-06,65,33.0,200.2,233.2,249.7,56.52,171.73
2024-02-06,66,18.543525178253525,199.8,218.34352517825354,232.8,58.1325,175.905
2024-02-06,67,2.75,187.3,190.05,217.55,59.745000000000005,180.07999999999998
2024-02-06,68,2.75,192.7,195.45,222.95,61.3575,184.255
2024-02-06,69,0.0,189.3,189.3,216.8,62.97,188.43
2024-02-06,70,0.0,178.4,178.4,203.15,62.7175,187.09
2024-02-06,71,0.0,189.7,189.7,211.7,62.465,185.75
2024-02-06,72,0.0,198.1,198.1,217.35,62.2125,184.41
2024-02-06,73,0.0,191.6,191.6,210.85,61.96,183.07
2024-02-06,74,0.0,196.6,196.6,210.35,61.76,178.4425
2024-02-06,75,0.0,184.8,184.8,198.55,61.56,173.815
2024-02-06,76,1.8107119807180538,175.6,177.41071198071805,183.85,61.36,169.1875
2024-02-06,77,2.75,199.0,201.75,201.75,61.16,164.56
2024-02-06,78,2.75,194.5,197.25,197.25,60.655,158.29250000000002
2024-02-06,79,2.75,193.3,196.05,196.05,60.15,152.025
2024-02-06,80,4.689833113898139,196.5,201.18983311389815,199.25,59.645,145.7575
2024-02-06,81,12.186644100587692,192.7,204.8866441005877,195.45,59.14,139.49
2024-02-06,82,13.75,173.8,187.55,176.55,58.465,137.69
2024-02-06,83,19.25,179.1,198.35,179.1,57.79,135.89
2024-02-06,84,21.068105077741244,191.1,212.16810507774125,191.1,57.114999999999995,134.09
2024-02-06,85,34.851200277868855,173.6,208.45120027786885,173.6,56.44,132.29
2024-02-06,86,30.25,165.9,196.15,165.9,56.46,132.3575
2024-02-06,87,30.25,158.9,189.15,158.9,56.48,132.425
2024-02-06,88,29.695307730331223,158.9,188.59530773033123,158.9,56.5,132.4925
2024-02-06,89,24.339865236841653,148.7,173.03986523684165,148.7,56.52,132.56
2024-02-06,90,4.985766588394583,147.0,151.9857665883946,147.0,55.48,132.4975
2024-02-06,91,0.0,163.8,163.8,163.8,54.44,132.435
2024-02-06,92,0.0,158.7,158.7,158.7,53.4,132.3725
2024-02-06,93,0.0,151.2,151.2,151.2,52.36,132.31
2024-02-06,94,0.0,144.1,144.1,144.1,49.5625,132.865
2024-02-06,95,0.0,143.7,143.7,143.7,46.765,133.42000000000002
2024-02-06,96,0.0,157.5,157.5,157.5,43.9675,133.975
