date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-05,1,30.25,7048.0,7078.25,7122.25,0.0,152.21
2024-02-05,2,32.3926945098234,7064.0,7096.392694509824,7132.75,-0.0075,152.41
2024-02-05,3,39.66619276587878,7096.0,7135.666192765879,7162.0,-0.015,152.61
2024-02-05,4,45.0420360904768,6944.0,6989.042036090476,6996.25,-0.0225,152.81
2024-02-05,5,58.407940798914176,7088.0,7146.407940798914,7126.5,-0.03,153.01
2024-02-05,6,72.22272820146847,6976.0,7048.222728201468,7006.25,-0.04,153.195
2024-02-05,7,85.25,7056.0,7141.25,7086.25,-0.05,153.38
2024-02-05,8,91.44643497755125,6984.0,7075.446434977552,7006.0,-0.06,153.565
2024-02-05,9,94.5065963660927,7136.0,7230.506596366093,7158.0,-0.07,153.75
2024-02-05,10,106.53418285065445,7136.0,7242.534182850654,7155.25,-0.085,153.64
2024-02-05,11,110.0,7080.0,7190.0,7096.5,-0.1,153.53
2024-02-05,12,110.0,7112.0,7222.0,7125.75,-0.115,153.42000000000002
2024-02-05,13,110.0,7120.0,7230.0,7133.75,-0.13,153.31
2024-02-05,14,110.0,7152.0,7262.0,7165.75,-0.11,153.5775
2024-02-05,15,109.95490937409141,7104.0,7213.954909374092,7115.0,-0.09,153.845
2024-02-05,16,101.37963895438865,6944.0,7045.379638954389,6952.25,-0.07,154.1125
2024-02-05,17,81.18159526162923,7048.0,7129.181595261629,7053.5,-0.05,154.38
2024-02-05,18,17.960984273275812,6888.0,6905.960984273276,6893.5,0.0674999999999999,156.4375
2024-02-05,19,16.115649237867977,7168.0,7184.115649237868,7173.5,0.185,158.495
2024-02-05,20,13.75,7016.0,7029.75,7021.5,0.3025,160.5525
2024-02-05,21,13.75,7168.0,7181.75,7170.75,0.42,162.61
2024-02-05,22,12.13283649297719,7056.0,7068.132836492977,7058.75,10.0575,166.405
2024-02-05,23,8.826951948242574,6976.0,6984.826951948243,6976.0,19.695,170.2
2024-02-05,24,21.171258217289534,6984.0,7005.1712582172895,7011.5,29.3325,173.995
2024-02-05,25,146.5098032726913,7032.0,7178.509803272691,7375.75,38.97,177.79
2024-02-05,26,92.29229388749746,6864.0,6956.292293887497,7207.75,43.955,179.2775
2024-02-05,27,64.88213668385771,6848.0,6912.882136683857,7186.25,48.94,180.765
2024-02-05,28,36.0682523102108,6832.0,6868.0682523102105,7156.5,53.925,182.2525
2024-02-05,29,16.023942657474308,6744.0,6760.023942657474,7049.25,58.91,183.74
2024-02-05,30,8.25,6688.0,6696.25,6985.0,59.7625,180.16500000000002
2024-02-05,31,7.09379074031358,6880.0,6887.093790740313,7152.25,60.614999999999995,176.59
2024-02-05,32,2.75,6576.0,6578.75,6826.25,61.4675,173.015
2024-02-05,33,0.5467633058656247,6456.0,6456.546763305865,6766.75,62.32,169.44
2024-02-05,34,4.76919367442639,6496.0,6500.769193674427,6771.0,60.955,165.3125
2024-02-05,35,12.854630492007175,6392.0,6404.854630492007,6650.5,59.59,161.185
2024-02-05,36,25.515899974201986,6688.0,6713.515899974202,6927.25,58.225,157.0575
2024-02-05,37,27.5,6816.0,6843.5,7033.25,56.86,152.93
2024-02-05,38,30.774046977177903,6960.0,6990.774046977178,7160.75,55.8775,148.63
2024-02-05,39,42.41312553369707,7128.0,7170.413125533697,7309.5,54.895,144.32999999999998
2024-02-05,40,52.25,7128.0,7180.25,7298.5,53.9125,140.03
2024-02-05,41,54.18983311389814,7088.0,7142.189833113898,7228.25,52.93,135.73
2024-02-05,42,64.9244916021564,7096.0,7160.924491602156,7217.0,49.735,132.39999999999998
2024-02-05,43,99.73553483189576,6872.0,6971.735534831896,6971.0,46.54,129.07
2024-02-05,44,131.82311215274345,6704.0,6835.823112152743,6789.25,43.345,125.74
2024-02-05,45,148.4650092947649,6784.0,6932.465009294765,6863.75,40.15,122.41
2024-02-05,46,183.29122910122754,6728.0,6911.291229101227,6802.25,31.875,121.6875
2024-02-05,47,206.39583880642186,6776.0,6982.395838806422,6833.75,23.6,120.965
2024-02-05,48,230.27302126085803,7008.0,7238.273021260858,7063.0,15.324999999999998,120.24249999999999
2024-02-05,49,266.5459315732267,7088.0,7354.545931573227,7134.75,7.05,119.52
2024-02-05,50,295.869894266435,7128.0,7423.869894266435,7172.0,5.56,120.69749999999999
2024-02-05,51,357.35523378361813,7112.0,7469.355233783618,7147.75,4.07,121.875
2024-02-05,52,414.7161531356941,6800.0,7214.716153135694,6824.75,2.58,123.05250000000001
2024-02-05,53,426.25,7048.0,7474.25,7067.25,1.09,124.23
2024-02-05,54,423.6555429089346,6984.0,7407.655542908935,7003.25,2.0700000000000003,127.95
2024-02-05,55,391.9303383785972,6928.0,7319.930338378597,6944.5,3.05,131.67000000000002
2024-02-05,56,383.8058619613691,6920.0,7303.805861961369,6947.5,4.03,135.39000000000001
2024-02-05,57,565.776526436369,6992.0,7557.776526436369,7242.25,5.01,139.11
2024-02-05,58,282.18785759976123,7048.0,7330.187857599762,7287.25,17.0325,146.97500000000002
2024-02-05,59,256.68239223322337,7072.0,7328.682392233223,7300.25,29.055,154.84
2024-02-05,60,236.90972550218868,7216.0,7452.909725502189,7438.75,41.0775,162.70499999999998
2024-02-05,61,212.72707778796521,6984.0,7196.727077787965,7190.25,53.1,170.57
2024-02-05,62,194.09690591343403,7168.0,7362.096905913434,7363.25,55.005,176.9725
2024-02-05,63,157.18550801905172,7080.0,7237.185508019052,7261.5,56.91,183.375
2024-02-05,64,106.06340574339441,7088.0,7194.0634057433945,7247.5,58.815,189.7775
2024-02-05,65,46.75,7104.0,7150.75,7255.25,60.72,196.18
2024-02-05,66,21.78671851199841,7152.0,7173.7867185119985,7292.25,62.6575,197.59
2024-02-05,67,18.312617621039976,7144.0,7162.31261762104,7278.75,64.595,199.0
2024-02-05,68,14.725148083274405,7136.0,7150.725148083275,7254.25,66.5325,200.41
2024-02-05,69,6.398185222294188,6856.0,6862.398185222294,6957.75,68.47,201.82
2024-02-05,70,2.75,6584.0,6586.75,6674.75,68.5475,200.6375
2024-02-05,71,2.0329865235751896,6560.0,6562.032986523575,6631.5,68.625,199.45499999999998
2024-02-05,72,0.0,6520.0,6520.0,6580.5,68.7025,198.2725
2024-02-05,73,0.0,6544.0,6544.0,6593.5,68.78,197.09
2024-02-05,74,12.293949056022498,6912.0,6924.293949056023,6958.75,67.045,193.78
2024-02-05,75,16.5,7024.0,7040.5,7070.75,65.31,190.47
2024-02-05,76,19.25,6992.0,7011.25,7036.0,63.575,187.16
2024-02-05,77,24.173473060571375,6800.0,6824.173473060571,6844.0,61.84,183.85
2024-02-05,78,36.000965171910885,6856.0,6892.000965171911,6886.25,61.5,180.0625
2024-02-05,79,41.72300737036892,6840.0,6881.723007370369,6867.5,61.16,176.27499999999998
