date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-04,1,149.58323586714062,5704.0,5853.5832358671405,5827.75,35.3,147.67
2024-02-04,2,160.92111004064304,4936.0,5096.921110040643,5059.75,28.985,147.6325
2024-02-04,3,166.37052962573847,4728.0,4894.3705296257385,4835.25,22.67,147.595
2024-02-04,4,168.23600770490242,4808.0,4976.2360077049025,4898.75,16.354999999999997,147.5575
2024-02-04,5,172.86918544286698,4840.0,5012.869185442867,4925.25,10.04,147.52
2024-02-04,6,133.26391976037127,4720.0,4853.263919760371,4797.0,8.337499999999999,148.085
2024-02-04,7,126.63451745104328,4664.0,4790.634517451043,4719.0,6.635,148.65
2024-02-04,8,116.14155395027912,4712.0,4828.14155395028,4764.25,4.9325,149.215
2024-02-04,9,102.56262883365892,5224.0,5326.562628833659,5268.0,3.23,149.78
2024-02-04,10,78.35943239963312,5904.0,5982.359432399633,5939.75,2.5925,150.60750000000002
2024-02-04,11,62.54463736846509,6320.0,6382.544637368465,6347.5,1.955,151.435
2024-02-04,12,29.834039010975914,6576.0,6605.834039010976,6600.75,1.3175,152.2625
2024-02-04,13,1.5013675580530048,6632.0,6633.501367558053,6651.25,0.68,153.09
2024-02-04,14,0.0,6656.0,6656.0,6661.5,0.51,154.1525
2024-02-04,15,0.0,6712.0,6712.0,6717.5,0.34,155.215
2024-02-04,16,0.0,6584.0,6584.0,6586.75,0.17,156.2775
2024-02-04,17,0.0,6440.0,6440.0,6442.75,0.0,157.34
2024-02-04,18,0.0,6720.0,6720.0,6722.75,0.0,156.325
2024-02-04,19,0.0,6704.0,6704.0,6704.0,0.0,155.31
2024-02-04,20,0.0,6560.0,6560.0,6560.0,0.0,154.29500000000002
2024-02-04,21,0.0,6712.0,6712.0,6712.0,0.0,153.28
2024-02-04,22,45.62102076951656,6632.0,6677.621020769517,6632.0,0.0,151.775
2024-02-04,23,87.84604802984333,6704.0,6791.846048029844,6704.0,0.0,150.26999999999998
2024-02-04,24,121.84953154455764,6776.0,6897.849531544558,6814.5,0.0,148.765
2024-02-04,25,175.86974502548188,6856.0,7031.869745025482,7406.0,0.0,147.26
2024-02-04,26,27.5,6872.0,6899.5,7419.25,0.2625,145.5025
2024-02-04,27,6.8021801980015795,7000.0,7006.802180198001,7530.75,0.525,143.745
2024-02-04,28,9.84379074031358,6976.0,6985.843790740313,7490.25,0.7875000000000001,141.98749999999998
2024-02-04,29,14.648185222294188,6944.0,6958.648185222294,7430.75,1.05,140.23
2024-02-04,30,25.148579548029673,6976.0,7001.148579548029,7446.25,3.005,138.21249999999998
2024-02-04,31,30.749090740748713,6816.0,6846.749090740749,7250.5,4.96,136.195
2024-02-04,32,40.072807753821664,6760.0,6800.0728077538215,7161.5,6.914999999999999,134.1775
2024-02-04,33,47.71252985431205,6928.0,6975.712529854312,7423.0,8.87,132.16
2024-02-04,34,73.2453704789954,6848.0,6921.245370478995,7296.25,9.11,131.085
2024-02-04,35,122.0508336922649,6872.0,6994.050833692265,7295.5,9.35,130.01
2024-02-04,36,192.6012767493263,7024.0,7216.601276749327,7414.5,9.59,128.935
2024-02-04,37,254.6697870908132,7032.0,7286.669787090813,7400.5,9.83,127.86
2024-02-04,38,326.302081163018,6872.0,7198.302081163018,7204.75,10.09,127.0825
2024-02-04,39,430.1208560415818,6784.0,7214.120856041582,7075.5,10.35,126.305
2024-02-04,40,573.6691360202074,6936.0,7509.669136020208,7205.5,10.61,125.5275
2024-02-04,41,681.948503586212,6960.0,7641.948503586212,7185.5,10.87,124.75
2024-02-04,42,670.8472408326819,7016.0,7686.847240832682,7214.0,11.355,124.8325
2024-02-04,43,652.3075512518316,6952.0,7604.307551251832,7133.5,11.84,124.91499999999999
2024-02-04,44,630.9074086246559,7264.0,7894.907408624656,7429.0,12.325,124.9975
2024-02-04,45,604.4681309105868,6968.0,7572.468130910587,7122.0,12.81,125.08
2024-02-04,46,517.3032522056408,6680.0,7197.303252205641,6803.75,13.0625,125.5425
2024-02-04,47,476.7613848377359,6736.0,7212.761384837736,6843.25,13.315,126.005
2024-02-04,48,385.8148010915391,6752.0,7137.814801091539,6842.75,13.5675,126.4675
2024-02-04,49,356.4477736688561,6880.0,7236.447773668856,6957.0,13.82,126.93
2024-02-04,50,294.0844895223948,6832.0,7126.0844895223945,6903.5,11.52,127.60000000000001
2024-02-04,51,221.46332118356173,7128.0,7349.463321183562,7191.25,9.22,128.27
2024-02-04,52,165.0358678756894,7288.0,7453.035867875689,7340.25,6.920000000000001,128.94
2024-02-04,53,137.0971513124439,7176.0,7313.097151312444,7211.75,4.62,129.61
2024-02-04,54,106.40273537433893,7080.0,7186.402735374339,7107.5,5.8950000000000005,130.1775
2024-02-04,55,93.96020371688448,7248.0,7341.960203716884,7264.5,7.17,130.745
2024-02-04,56,89.65963860823908,7176.0,7265.659638608239,7217.25,8.445,131.3125
2024-02-04,57,435.5117027126553,7192.0,7627.511702712655,7588.0,9.72,131.88
2024-02-04,58,380.27213807805435,7104.0,7484.272138078054,7491.75,11.22,132.875
2024-02-04,59,369.3191083083185,7064.0,7433.319108308318,7438.0,12.72,133.87
2024-02-04,60,352.7460641797819,7168.0,7520.746064179782,7531.0,14.22,134.865
2024-02-04,61,336.27642793424354,7096.0,7432.276427934244,7437.0,15.72,135.86
2024-02-04,62,314.67591214385783,7144.0,7458.675912143858,7471.25,16.3975,138.29500000000002
2024-02-04,63,297.3844223874461,7048.0,7345.384422387446,7353.25,17.075,140.73000000000002
2024-02-04,64,273.3573400292767,7168.0,7441.357340029277,7454.0,17.7525,143.165
2024-02-04,65,253.03368666293082,6984.0,7237.03368666293,7248.0,18.43,145.6
2024-02-04,66,55.0,7224.0,7279.0,7460.5,23.549999999999997,148.28
2024-02-04,67,22.817553302966218,6944.0,6966.817553302966,7166.75,28.67,150.95999999999998
2024-02-04,68,8.033416882196349,7008.0,7016.033416882196,7200.5,33.79,153.64
2024-02-04,69,0.0,6856.0,6856.0,7026.5,38.91,156.32
2024-02-04,70,0.0,6856.0,6856.0,7001.75,40.684999999999995,155.9375
2024-02-04,71,0.0,6976.0,6976.0,7091.5,42.459999999999994,155.555
2024-02-04,72,2.6928808088079137,6816.0,6818.692880808808,6909.5,44.235,155.17249999999999
2024-02-04,73,2.75,6824.0,6826.75,6909.25,46.01,154.79
2024-02-04,74,12.53363289942233,6920.0,6932.533632899423,6997.0,43.55,152.58749999999998
2024-02-04,75,33.87968996525435,6952.0,6985.879689965254,7018.0,41.09,150.385
2024-02-04,76,61.659784476143344,6808.0,6869.659784476144,6863.0,38.63,148.1825
2024-02-04,77,228.92125538283622,6656.0,6884.9212553828365,6711.0,36.17,145.98
2024-02-04,78,206.80523283503945,6456.0,6662.8052328350395,6502.75,34.39,146.475
2024-02-04,79,178.09747110624048,6424.0,6602.097471106241,6462.5,32.61,146.97
2024-02-04,80,159.38292839258975,6456.0,6615.38292839259,6489.0,30.83,147.465
