date,n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
2024-02-07,1,0.0,2.36,2.36,2.36,41.17,134.53
2024-02-07,2,0.0,2.33,2.33,2.33,39.7575,135.2725
2024-02-07,3,0.0,2.85,2.85,2.85,38.345,136.015
2024-02-07,4,0.0,2.28,2.28,2.28,36.932500000000005,136.7575
2024-02-07,5,0.0,2.34,2.34,2.34,35.52,137.5
2024-02-07,6,0.0,2.27,2.27,2.27,35.1775,138.3625
2024-02-07,7,0.0,2.39,2.39,2.39,34.835,139.225
2024-02-07,8,0.0,2.24,2.24,2.24,34.4925,140.08749999999998
2024-02-07,9,0.0,2.68,2.68,2.68,34.15,140.95
2024-02-07,10,0.0,2.79,2.79,2.79,37.26,143.565
2024-02-07,11,0.0,2.6,2.6,2.6,40.370000000000005,146.18
2024-02-07,12,0.0,2.8,2.8,2.8,43.48,148.795
2024-02-07,13,0.0,5.22,5.22,5.22,46.59,151.41
2024-02-07,14,0.0,5.66,5.66,5.66,48.56,156.8125
2024-02-07,15,0.0,4.4,4.4,4.4,50.53,162.215
2024-02-07,16,0.0,2.28,2.28,2.28,52.5,167.6175
2024-02-07,17,0.0,3.0,3.0,3.0,54.47,173.02
2024-02-07,18,0.0,2.26,2.26,2.26,55.76,185.05
2024-02-07,19,0.0,2.59,2.59,2.59,57.05,197.07999999999998
2024-02-07,20,0.0,3.67,3.67,3.67,58.34,209.10999999999999
2024-02-07,21,0.0,2.62,2.62,2.62,59.63,221.14
2024-02-07,22,0.0,2.59,2.59,2.59,63.43,228.625
2024-02-07,23,0.0,5.17,5.17,5.17,67.23,236.11
2024-02-07,24,0.0,4.7,4.7,4.7,71.03,243.595
2024-02-07,25,0.0,5.36,5.36,5.36,74.83,251.08
2024-02-07,26,0.0,5.68,5.68,5.68,77.78999999999999,257.5725
2024-02-07,27,0.0,5.12,5.12,5.12,80.75,264.065
2024-02-07,28,0.0,7.14,7.14,7.14,83.71000000000001,270.5575
2024-02-07,29,0.0,7.61,7.61,7.61,86.67,277.05
2024-02-07,30,0.0,8.65,8.65,8.65,86.7525,283.83500000000004
2024-02-07,31,0.0,10.79,10.79,10.79,86.83500000000001,290.62
2024-02-07,32,0.0,11.32,11.32,25.07,86.9175,297.405
2024-02-07,33,2.75,11.44,14.19,121.44,87.0,304.19
2024-02-07,34,3.236188949499123,13.45,16.686188949499122,123.45,86.6325,306.5325
2024-02-07,35,7.310711980718054,16.67,23.980711980718056,126.67,86.265,308.875
2024-02-07,36,8.25,17.9,26.15,125.15,85.89750000000001,311.2175
2024-02-07,37,9.41312553369707,20.92,30.33312553369707,117.17,85.53,313.56
2024-02-07,38,13.57409037686903,22.63,36.20409037686903,118.88,84.44,312.9925
2024-02-07,39,13.75,22.68,36.43,110.68,83.35,312.425
2024-02-07,40,17.255243543150556,23.15,40.405243543150554,105.65,82.26,311.8575
2024-02-07,41,22.398786013739965,24.34,46.73878601373997,101.34,81.17,311.29
2024-02-07,42,34.4510663367535,23.8,58.251066336753496,84.3,80.38,312.3125
2024-02-07,43,40.609188100007835,23.8,64.40918810000784,81.55,79.59,313.33500000000004
2024-02-07,44,52.25,23.84,76.09,76.09,78.80000000000001,314.3575
2024-02-07,45,79.62907812732736,24.45,104.07907812732736,73.95,78.01,315.38
2024-02-07,46,96.25,23.95,120.2,67.95,77.5025,321.2475
2024-02-07,47,102.10396114049924,20.11,122.21396114049924,64.11,76.995,327.115
2024-02-07,48,110.0,20.55,130.55,59.05,76.48750000000001,332.9825
2024-02-07,49,110.0,21.44,131.44,51.69,75.98,338.85
2024-02-07,50,109.17686935024253,20.26,129.43686935024252,45.010000000000005,76.795,347.055
2024-02-07,51,93.03990708357487,18.96,111.99990708357487,38.21,77.61,355.26
2024-02-07,52,60.43444840520177,17.93,78.36444840520177,31.68,78.425,363.46500000000003
2024-02-07,53,44.0,18.64,62.64,32.39,79.24,371.67
2024-02-07,54,47.558637379809646,16.87,64.42863737980964,30.62,78.9275,381.47
2024-02-07,55,53.39902923639032,12.68,66.07902923639031,23.68,78.615,391.27
2024-02-07,56,70.53350202065468,11.76,82.29350202065469,20.009999999999998,78.3025,401.07
2024-02-07,57,83.76009379767936,11.04,94.80009379767935,19.29,77.99,410.87
2024-02-07,58,31.432490020386048,9.53,40.96249002038605,17.78,80.54499999999999,418.845
2024-02-07,59,16.025160849782857,9.62,25.645160849782854,15.12,83.1,426.82
2024-02-07,60,8.25,8.97,17.22,11.72,85.655,434.79499999999996
2024-02-07,61,2.75,7.58,10.33,10.33,88.21,442.77
2024-02-07,62,2.75,9.08,11.83,11.83,90.4825,446.85749999999996
2024-02-07,63,2.01919367442639,8.72,10.73919367442639,11.47,92.755,450.945
2024-02-07,64,0.0,8.2,8.2,8.2,95.0275,455.0325
2024-02-07,65,0.0,8.57,8.57,8.57,97.3,459.12
2024-02-07,66,0.0,7.91,7.91,7.91,102.9875,459.3625
2024-02-07,67,0.0,6.17,6.17,6.17,108.675,459.605
2024-02-07,68,0.0,4.89,4.89,4.89,114.3625,459.84749999999997
2024-02-07,69,0.0,4.39,4.39,4.39,120.05,460.09
2024-02-07,70,0.0,5.28,5.28,5.28,124.0925,457.875
2024-02-07,71,0.0,7.54,7.54,7.54,128.135,455.65999999999997
2024-02-07,72,0.0,6.84,6.84,6.84,132.1775,453.445
2024-02-07,73,0.0,6.56,6.56,6.56,136.22,451.23
2024-02-07,74,0.0,6.58,6.58,6.58,129.59,450.2425
2024-02-07,75,0.0,4.89,4.89,4.89,122.96,449.255
2024-02-07,76,0.0,5.6,5.6,5.6,116.33,448.2675
2024-02-07,77,0.0,5.75,5.75,5.75,109.7,447.28
2024-02-07,78,0.0,6.43,6.43,6.43,107.2525,445.19
2024-02-07,79,0.0,7.33,7.33,7.33,104.805,443.1
2024-02-07,80,0.0,8.33,8.33,8.33,102.3575,441.01
2024-02-07,81,0.0,6.76,6.76,6.76,99.91,438.92
2024-02-07,82,0.0,6.07,6.07,6.07,96.845,435.71000000000004
2024-02-07,83,0.0,5.03,5.03,5.03,93.78,432.5
2024-02-07,84,0.0,4.09,4.09,4.09,90.715,429.28999999999996
2024-02-07,85,0.0,4.15,4.15,4.15,87.65,426.08
2024-02-07,86,0.0,4.24,4.24,4.24,86.64500000000001,425.7
2024-02-07,87,0.0,4.39,4.39,4.39,85.64,425.32
2024-02-07,88,0.0,4.42,4.42,4.42,84.63499999999999,424.94
2024-02-07,89,0.0,3.38,3.38,3.38,83.63,424.56
2024-02-07,90,0.0,4.65,4.65,4.65,82.52499999999999,425.7375
2024-02-07,91,0.0,4.33,4.33,4.33,81.41999999999999,426.91499999999996
2024-02-07,92,0.0,4.11,4.11,4.11,80.315,428.0925
2024-02-07,93,0.0,4.83,4.83,4.83,79.21,429.27
2024-02-07,94,0.0,4.22,4.22,4.22,77.8325,430.205
2024-02-07,95,0.0,3.19,3.19,3.19,76.455,431.14
2024-02-07,96,0.0,3.5,3.5,3.5,75.0775,432.075
