n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,773.25,1.016158452943489,1.5343570440788534,1.018671540194388,27.95,124.0
2,790.75,1.016158452943489,1.5460847845830485,1.0168286095437287,27.95,123.5
3,803.25,1.1758567707806145,1.7141600599231703,1.1758567707806145,33.08,123.0
4,748.75,1.1758567707806145,1.6776365252101055,1.1758567707806145,33.08,126.5
5,719.75,1.1062275000157076,1.5885727130382465,1.1062275000157076,32.34,130.0
6,687.75,1.1062275000157076,1.5671277018305756,1.1062275000157076,32.34,133.5
7,593.25,1.1116222606476371,1.5091926637398518,1.1116222606476371,27.72,137.0
8,589.5,1.1116222606476371,1.5066795764889527,1.1116222606476371,27.72,137.0
9,596.25,0.9082967481349058,1.3078776210278396,0.9082967481349058,28.32,137.0
10,279.0,0.9082967481349058,1.095270439601788,0.9082967481349058,28.32,137.0
11,0.0,0.5433294636443539,0.5433294636443539,0.5433294636443539,27.49,137.0
12,0.0,0.5433294636443539,0.5433294636443539,0.5433294636443539,27.49,139.0
13,0.0,0.44468241208906684,0.44468241208906684,0.44468241208906684,28.88,141.0
14,0.0,0.44468241208906684,0.44468241208906684,0.44468241208906684,28.88,139.0
15,0.0,0.39653166036184295,0.39653166036184295,0.39653166036184295,27.6,137.0
16,0.0,0.39653166036184295,0.39653166036184295,0.39653166036184295,27.6,137.0
17,0.0,0.3300521256180626,0.3300521256180626,0.3300521256180626,28.85,137.0
18,0.0,0.3300521256180626,0.3300521256180626,0.3300521256180626,28.85,139.5
19,0.0,0.3251934902663246,0.3251934902663246,0.3251934902663246,27.72,142.0
20,0.0,0.3251934902663246,0.3251934902663246,0.3251934902663246,27.72,141.5
21,0.0,0.33926677887135875,0.33926677887135875,0.33926677887135875,30.95,141.0
22,0.0,0.33926677887135875,0.33926677887135875,0.33926677887135875,30.95,147.0
23,0.0,0.3786049713054304,0.3786049713054304,0.3786049713054304,32.78,153.0
24,0.0,0.3786049713054304,0.3786049713054304,0.3786049713054304,32.78,162.5
25,0.0,0.6233126538829639,0.6233126538829639,0.6233126538829639,34.65,172.0
26,299.5,0.6233126538829639,0.8240245556547603,1.2519195449078222,34.65,185.0
27,108.5,1.03760346415116,1.1103154552771697,2.313246552707469,35.31,198.0
28,8.25,1.03760346415116,1.0431322561031378,2.2882832193485396,35.31,205.0
29,0.0,1.1710316432588885,1.1710316432588885,2.3836800113926637,35.31,212.0
30,0.0,1.1710316432588885,1.1710316432588885,2.3317428748740854,35.31,212.5
31,0.0,1.2574148290297884,1.2574148290297884,2.3554664185225715,35.31,213.0
32,0.0,1.2574148290297884,1.2574148290297884,2.402209841389292,35.31,211.5
33,0.0,1.319203267571884,1.319203267571884,2.474720785535223,35.31,210.0
34,0.0,1.319203267571884,1.319203267571884,2.381401478951842,35.31,207.5
35,1.25,1.2829813033289272,1.2838189990792268,2.274477993383594,35.31,205.0
36,0.0,1.2829813033289272,1.2829813033289272,2.1947293579550675,35.31,206.0
37,0.0,1.0963761979921836,1.0963761979921836,1.9287106954899171,35.31,207.0
38,27.75,1.0963761979921836,1.1149730436488359,1.8486269817612704,35.31,204.5
39,39.5,1.198876649998849,1.2253478357083178,1.878247903491866,35.31,202.0
40,63.25,1.198876649998849,1.2412640549640113,1.8052008340657364,35.31,200.5
41,111.25,1.1671447349774982,1.241699656754167,1.6997516930180163,35.31,199.0
42,187.75,1.1671447349774982,1.2929666366725057,1.6412805296471007,35.31,196.0
43,277.25,1.098085097322788,1.2838860147392508,1.5093937107199171,31.42,193.0
44,537.75,1.098085097322788,1.4584618091016983,1.4452262162469638,31.42,189.5
45,682.5,1.1394002517275736,1.5967821313911832,1.4344366949831107,29.38,186.0
46,830.75,1.1394002517275736,1.6961328473767219,1.3918817508678885,29.38,182.0
47,1221.5,1.078583540255819,1.897179827448638,1.3007404532352866,29.38,178.0
48,1746.5,1.078583540255819,2.2490120425744915,1.2724263368751583,29.38,172.5
49,2199.75,0.723031955998635,2.1972089373759616,0.8897334103082657,29.38,167.0
50,2071.25,0.723031955998635,2.1110938142451574,0.8599114415975981,29.38,167.5
51,1961.5,1.0275511151475643,2.342063286517777,1.140975119738137,27.63,168.0
52,2110.25,1.0275511151475643,2.4417490808034357,1.1222107349314248,27.63,167.5
53,2201.75,0.9525940994107515,2.4281113939885572,1.023295620736042,29.38,167.0
54,1855.0,0.9525940994107515,2.195734592855434,1.0026883052786706,29.38,171.0
55,1606.0,1.023061065925958,2.09933256591095,1.0587469048887233,28.62,175.0
56,1458.0,1.023061065925958,2.0001493890754714,1.0503699473857266,28.62,176.5
57,1339.5,1.0549940279273808,1.952668793948487,1.0722505603835537,30.95,178.0
58,1080.0,1.0549940279273808,1.7787631561862796,1.0621982113799577,30.95,180.0
59,939.75,0.9952830748460217,1.6250627399212996,1.0008118667979995,30.03,182.0
60,609.75,0.9952830748460217,1.4039110618421917,1.0003092493478196,30.03,187.0
61,449.5,1.1806818983023404,1.4819172901100952,1.1813520549025802,31.42,192.0
62,389.0,1.1806818983023404,1.441372815795592,1.1806818983023404,31.42,192.5
63,320.0,1.441540354945652,1.6559904670223626,1.441540354945652,35.31,193.0
64,219.25,1.441540354945652,1.5884721895482108,1.441540354945652,35.31,195.5
65,259.75,1.087898716999151,1.2619718939114186,1.3551236613447397,35.31,198.0
66,230.25,1.087898716999151,1.2422022742043468,1.6218459882401488,35.31,200.5
67,140.25,1.1036809049347966,1.1976703681184175,1.6299213752730375,35.31,203.0
68,77.0,1.1036809049347966,1.155282963153255,1.6155130083678835,35.31,211.0
69,0.0,1.0692683635124869,1.0692683635124869,1.563843934489401,35.31,219.0
70,0.0,1.0692683635124869,1.0692683635124869,1.5395507577307113,35.31,220.0
71,0.0,1.201557276399808,1.201557276399808,1.6483841896096416,35.31,221.0
72,0.0,1.201557276399808,1.201557276399808,1.620740229849753,35.31,220.5
73,0.0,1.210905960973152,1.210905960973152,1.59959678911219,35.31,220.0
74,27.5,1.210905960973152,1.2293352674797442,1.5768114647040397,35.31,217.5
75,39.5,1.1823907976329517,1.2088619833424208,1.5211549590541307,35.31,215.0
76,31.5,1.1823907976329517,1.203500730540503,1.496359164845261,35.31,216.5
77,10.5,1.0435343500632817,1.0505709943657988,1.323827348113545,35.31,218.0
78,0.0,1.0435343500632817,1.0435343500632817,1.2842881086994014,35.31,220.0
79,0.0,1.1463698803700668,1.1463698803700668,1.340045137839346,35.31,222.0
80,0.0,1.1463698803700668,1.1463698803700668,1.3108933257289181,35.31,220.0
81,13.25,1.1674463054476059,1.1763258804007823,1.3132053659997454,35.31,218.0
82,5.75,1.1674463054476059,1.1712997058989845,1.292430511392314,35.31,218.0
83,10.0,1.2327865739709787,1.239488139973376,1.3416870215099335,35.31,218.0
84,49.0,1.2327865739709787,1.265624247382725,1.328451428655199,35.31,214.5
85,87.5,1.2264200862686947,1.2850587887896703,1.3018127037956633,35.31,211.0
86,63.5,1.2264200862686947,1.268975030383917,1.2899174241414082,35.31,212.0
87,59.25,1.1421814016185685,1.1818881801827719,1.196129007937866,32.8,213.0
88,109.5,1.1421814016185685,1.2155635493448178,1.1872494329846897,32.8,206.5
89,169.25,0.8595093476374541,0.9729333522280269,0.9012265960023768,35.31,200.0
90,205.5,0.8595093476374541,0.9972265289867168,0.8975407347010583,35.31,198.5
91,255.0,1.0982191286428429,1.2691090617039718,1.1278735582034505,31.88,197.0
92,292.25,1.0982191286428429,1.2940723950629012,1.1205018356008136,31.88,192.0
93,364.25,1.153104954202476,1.3972094958397945,1.172204417309308,31.42,187.0
94,417.75,1.153104954202476,1.4330628739526194,1.1695237909083491,31.42,175.0
95,458.5,1.1301520906442655,1.4374188918541777,1.141042135398161,25.41,163.0
96,510.5,1.1301520906442655,1.4722670350666431,1.1353458042961235,25.41,163.0
