n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,63.887499998523616,1.03223650060138,1.0581198961822216,1.032641640817877,26.57,146.0
2,63.887499998523616,1.03223650060138,1.0581198961822216,1.03223650060138,26.57,153.5
3,3.375000000411941,1.1105501044502124,1.111917452681056,1.1105501044502124,34.0,161.0
4,3.375000000411941,1.1105501044502124,1.111917452681056,1.1105501044502124,34.0,167.5
5,8.0000000004109,1.1039260619104896,1.1071671836426307,1.1039260619104896,28.49,174.0
6,8.0000000004109,1.1039260619104896,1.1071671836426307,1.1039260619104896,28.49,170.5
7,2.1868354051892192e-10,1.1452908780148132,1.1452908780149018,1.1452908780148132,28.07,167.0
8,2.1868354051927275e-10,1.1452908780148132,1.1452908780149018,1.1452908780148132,28.07,167.5
9,85.24999999989026,0.8121035639678421,0.8466417674241502,0.8121035639678421,26.57,168.0
10,35.74999999997331,0.8121035639678421,0.826587326707592,0.8121035639678421,26.57,162.5
11,-0.0,0.7026144204595811,0.7026144204595811,0.7026144204595811,26.18,157.0
12,-0.0,0.7026144204595811,0.7026144204595811,0.7026144204595811,26.18,158.5
13,-0.0,0.645834019117554,0.645834019117554,0.645834019117554,27.28,160.0
14,-0.0,0.645834019117554,0.645834019117554,0.645834019117554,27.28,162.0
15,-0.0,0.6151041336962716,0.6151041336962716,0.6151041336962716,26.41,164.0
16,-0.0,0.6151041336962716,0.6151041336962716,0.6151041336962716,26.41,163.5
17,-0.0,0.5357574222953686,0.5357574222953686,0.5357574222953686,28.2,163.0
18,-0.0,0.5357574222953686,0.5357574222953686,0.5357574222953686,28.2,168.0
19,-0.0,0.5292144077989492,0.5292144077989492,0.5292144077989492,28.2,173.0
20,-0.0,0.5292144077989492,0.5292144077989492,0.5292144077989492,28.2,176.0
21,-0.0,0.5503424700892576,0.5503424700892576,0.5503424700892576,28.57,179.0
22,-0.0,0.5503424700892576,0.5503424700892576,0.5503424700892576,28.57,188.5
23,-0.0,0.5670747610305755,0.5670747610305755,0.5670747610305755,30.26,198.0
24,-0.0,0.5670747610305755,0.5670747610305755,0.5670747610305755,30.26,203.5
25,-0.0,0.7065037665379503,0.7065037665379503,0.7065037665379503,32.01,209.0
26,118.24999999994783,0.7065037665379503,0.7544115971386762,0.753702601759828,32.01,218.0
27,255.3749999975067,0.9934038108501616,1.0968664936370225,1.101474963600684,32.67,227.0
28,255.3749999975067,0.9934038108501616,1.0968664936370225,1.1011711084383113,32.67,235.5
29,65.86119891395802,1.1026296132176998,1.1293126336044397,1.2079660695068686,30.72,244.0
30,65.86119891395802,1.1026296132176998,1.1293126336044397,1.2042185225042732,30.72,237.5
31,8.053448181679861e-10,1.1783503196809482,1.1783503196812746,1.2723428499082066,35.31,231.0
32,8.571118645340259e-10,1.1783503196809482,1.1783503196812954,1.2723428499082066,35.31,234.0
33,8.142553597676162e-10,1.184832563144901,1.1848325631452312,1.282066215104134,34.65,237.0
34,8.142553597726269e-10,1.184832563144901,1.1848325631452312,1.2761916819649304,34.65,231.5
35,1.1136095426533916e-09,1.1697208330695703,1.1697208330700215,1.2546989934797748,35.31,226.0
36,1.113609542668336e-09,1.1697208330695703,1.1697208330700215,1.2470013293663356,35.31,224.0
37,125.71119891219169,1.0783819712603662,1.1293126336037242,1.1480660884978162,34.58,222.0
38,125.7111989121934,1.0783819712603662,1.129312633603725,1.1375324428688993,34.58,217.0
39,4.711198983518408,1.1274039374564793,1.1293126336326216,1.1810850161423057,33.7,212.0
40,4.7111989835194645,1.1274039374564793,1.1293126336326218,1.1753117680572263,33.7,209.5
41,48.111198918875935,1.109820852060518,1.129312633606432,1.1490181680065836,33.01,207.0
42,48.111198918879104,1.109820852060518,1.1293126336064334,1.1443590555168706,33.01,207.0
43,5.061198982528216,1.1272621383807055,1.1293126336322203,1.1589643603215802,32.53,207.0
44,5.061198982529013,1.1272621383807055,1.1293126336322206,1.153697537507122,32.53,204.5
45,1.3750000042079347,1.1402873963410778,1.1408444641404656,1.163684243843768,29.36,202.0
46,1.3750000042079347,1.1402873963410778,1.1408444641404656,1.162570108248402,29.36,203.5
47,47.111198919057706,1.1102259922770148,1.1293126336065058,1.1322048490219663,28.04,205.0
48,47.11119891906383,1.1102259922770148,1.1293126336065082,1.130077862885358,28.04,202.0
49,302.1249999994512,0.886386022662531,1.0087890105714052,0.9051237576755081,27.49,199.0
50,302.1249999995264,0.886386022662531,1.0087890105714359,0.9019839209976579,27.49,198.0
51,102.66119891333707,1.0877204532506175,1.1293126336041883,1.1006849401785153,26.33,197.0
