n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,2.5227523661603133e-10,1.5334373210654142,1.5334373210655792,1.5340909323015361,33.49,118.0
2,2.522752366160314e-10,1.5334373210654142,1.5334373210655792,1.5334373210654142,33.49,119.0
3,2.266734864671056e-10,1.5802685661335432,1.5802685661336913,1.5802685661335432,35.31,120.0
4,2.266734864670791e-10,1.5802685661335432,1.5802685661336913,1.5802685661335432,35.31,120.0
5,2.772044446750361e-10,1.4964102445391128,1.4964102445392942,1.4964102445391128,35.31,120.0
6,2.772037300434952e-10,1.4964102445391128,1.4964102445392942,1.4964102445391128,35.31,118.5
7,3.868569942567136e-10,1.3928782247374094,1.3928782247376623,1.3928782247374094,32.12,117.0
8,3.868525298207731e-10,1.3928782247374094,1.3928782247376623,1.3928782247374094,32.12,116.5
9,32.50000000091342,1.1742125856928591,1.1954549508674155,1.1742125856928591,34.19,116.0
10,16.25000000045928,1.1742125856928591,1.184833768280139,1.1742125856928591,34.19,115.5
11,-0.0,1.3383016865212434,1.3383016865212434,1.3383016865212434,32.18,115.0
12,-0.0,1.3383016865212434,1.3383016865212434,1.3383016865212434,32.18,112.0
13,-0.0,1.2520250033531624,1.2520250033531624,1.2520250033531624,32.18,109.0
14,-0.0,1.2520250033531624,1.2520250033531624,1.2520250033531624,32.18,106.5
15,-0.0,1.1200282142183597,1.1200282142183597,1.1200282142183597,30.03,104.0
16,-0.0,1.1200282142183597,1.1200282142183597,1.1200282142183597,30.03,104.5
17,-0.0,1.0217250843056374,1.0217250843056374,1.0217250843056374,32.18,105.0
18,-0.0,1.0217250843056374,1.0217250843056374,1.0217250843056374,32.18,103.5
19,-0.0,1.011267304527688,1.011267304527688,1.011267304527688,31.18,102.0
20,-0.0,1.011267304527688,1.011267304527688,1.011267304527688,31.18,99.5
21,-0.0,1.0032278863233897,1.0032278863233897,1.0032278863233897,32.18,97.0
22,-0.0,1.0032278863233897,1.0032278863233897,1.0032278863233897,32.18,96.0
23,-0.0,1.0199603339681085,1.0199603339681085,1.0199603339681085,32.8,95.0
24,-0.0,1.0199603339681085,1.0199603339681085,1.0199603339681085,32.8,97.0
25,-0.0,1.030614197116894,1.030614197116894,1.030614197116894,33.03,99.0
26,375.57976190369305,1.030614197116894,1.2760973495571077,1.5039921348781262,33.03,107.0
27,426.2797619047275,0.9974761074455175,1.2760973495577839,1.9751151138747378,31.99,115.0
28,426.2797619047275,0.9974761074455175,1.2760973495577839,1.958774832971692,31.99,119.0
29,412.02976190478216,1.006790067560247,1.276097349557813,1.9408005239783355,32.64,123.0
