n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,82.5,1.5108051141890964,1.5681312827164509,1.5114999768379127,25.08,97.0
2,83.0,1.5108051141890964,1.5684787140408591,1.5108051141890964,25.08,96.5
3,39.0,1.7187080187149684,1.7458076620188088,1.7187080187149684,31.18,96.0
4,39.25,1.7187080187149684,1.745981377681013,1.7187080187149684,31.18,100.0
5,52.25,1.6562398665863727,1.6925464399870305,1.6562398665863727,30.28,104.0
6,52.25,1.6562398665863727,1.6925464399870305,1.6562398665863727,30.28,103.0
7,65.25,1.4865544077453963,1.5318941955806675,1.4865544077453963,28.88,102.0
8,66.0,1.4865544077453963,1.53241534256728,1.4865544077453963,28.88,101.0
9,68.75,1.0753346921758473,1.1231064992819761,1.0753346921758473,28.39,100.0
10,32.25,1.0753346921758473,1.0977440126001767,1.0753346921758473,28.39,98.0
11,0.0,1.0633135683513233,1.0633135683513233,1.0633135683513233,27.6,96.0
12,0.0,1.0633135683513233,1.0633135683513233,1.0633135683513233,27.6,94.5
13,0.0,1.110112567749109,1.110112567749109,1.110112567749109,28.39,93.0
14,0.0,1.110112567749109,1.110112567749109,1.110112567749109,28.39,90.5
15,0.0,1.0727637003752266,1.0727637003752266,1.0727637003752266,25.5,88.0
16,0.0,1.0727637003752266,1.0727637003752266,1.0727637003752266,25.5,89.0
17,0.0,1.04243294575439,1.04243294575439,1.04243294575439,27.49,90.0
18,0.0,1.04243294575439,1.04243294575439,1.04243294575439,27.49,91.0
19,0.0,1.0345115115578827,1.0345115115578827,1.0345115115578827,24.32,92.0
20,0.0,1.0345115115578827,1.0345115115578827,1.0345115115578827,24.32,91.5
21,0.0,1.0361791819150352,1.0361791819150352,1.0361791819150352,27.26,91.0
22,0.0,1.0361791819150352,1.0361791819150352,1.0361791819150352,27.26,91.5
23,0.0,1.041633853708251,1.041633853708251,1.041633853708251,27.26,92.0
24,0.0,1.041633853708251,1.041633853708251,1.041633853708251,27.26,94.0
25,0.0,1.0679691480983933,1.0679691480983933,1.0679691480983933,28.41,96.0
26,85.5,1.0679691480983933,1.127379904572197,1.148920646685506,28.41,96.5
27,0.0,1.0784615740955212,1.0784615740955212,1.2638161856673007,31.39,97.0
28,1.0,1.0784615740955212,1.0791564367443376,1.2632950386806883,31.39,101.0
29,96.75,1.1028859962014184,1.1701139574744068,1.283550284893687,28.83,105.0
30,96.25,1.1028859962014184,1.1697665261499985,1.277122805392135,28.83,110.5
31,0.0,1.0943391856209765,1.0943391856209765,1.2555473201463854,33.82,116.0
32,0.0,1.0943391856209765,1.0943391856209765,1.2555473201463854,33.82,117.5
33,163.25,1.0626534488349477,1.176089776254228,1.229420484550888,28.66,119.0
34,163.25,1.0626534488349477,1.176089776254228,1.21934497614305,28.66,116.0
