date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-01,ccm,50,7149.7881749535545,6184.313286703987,2332.546052525611,7082.0,7557.7852625,2586.4124825
