date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-03,cem,80,964.5947411890843,2323.4420316742294,920.034363597749,924.75,2518.51661875,1057.6249956249999
