date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-03,ps,80,41.00911430075281,520.1528346963664,199.34457399920814,110.95,554.64550625,208.11623937500002
