date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-05,cem,50,779.0976117663056,2731.124965987472,1421.080006399372,712.75,4920.7015,1678.43867125
