date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-02,ps,100,6984.546763563902,11296.630267008724,3623.4665317977897,7559.75,12984.8992625,4116.729436875001
