date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-06,cem,80,335.6039611404992,602.4754420810355,190.69058746417193,353.25,789.4773562500001,222.403493125
