date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-01,cem,80,1009.6487860137399,4187.884801259766,1509.8427008685971,970.75,4894.2114375,1708.11276625
