date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-02,ccm,50,377.1974810912336,3367.2342165769446,1038.7879808682378,373.6,4513.10481875,1277.4468299999999
