date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-06,ccm,30,383.03723933124576,1543.2867096499856,487.5473002670843,322.25,2031.98923125,596.125083125
