date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-06,ps,15,141.60013437835738,930.8768587385125,280.0832868634993,210.85,1021.5904875,300.36436375
