date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-05,ccm,50,83.69,118.87005909040997,106.49192958826666,93.03999999999999,404.59203125,123.666420625
