date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-01,ccm,100,874.0485035862121,7614.581994188506,2833.7616149691908,748.55,9572.41993125,3118.5302843749996
