date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-07,ccm,100,943.8372644454953,8814.478106488577,3876.1285884474264,813.95,9783.443725000001,3665.607983125
