date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-04,cem,80,7894.907408624656,2082.61836694739,2000.3531066599376,7588.0,1852.520725,2163.050786875
