date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-03,cem,50,313.4,1678.6538991614584,646.7182899696551,289.95,1897.3533562499997,757.9711768750001
