date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-03,cem,100,986.848503586212,3801.746646739971,1537.297883081482,804.95,4403.440731250001,1841.6373318750002
