date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-07,ps,50,373.06492767610933,8649.401613707285,3630.32296899443,718.25,8937.88740625,3645.35623375
