date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-06,cem,50,504.70917198976065,2183.9069905065744,647.6724380286548,390.05,2676.7956875,789.4299256249999
