date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-05,ccm,80,7894.0914271591955,3426.0164766201297,2216.774810476632,7582.0,7331.264050000001,2567.3988174999995
