date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-02,ps,50,262.5460002127244,3000.470348256304,902.671646639504,438.25,3468.24988125,1004.99130875
