date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-02,ccm,100,7409.092791126446,10390.18426281465,3495.723673356882,7559.75,12984.8992625,4116.729436875001
