date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-06,ccm,100,917.948503586212,4130.251902192193,1275.8007541748257,610.05,5219.544825,1536.649235
