date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-02,ps,30,792.0000000044082,1555.028263469786,504.29996669191644,827.75,1486.78344375,495.16823124999996
