date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-04,ps,80,375.83993407547,2477.152370494352,2319.6472015951954,900.0,2183.8068999999996,2358.66918375
