date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-01,cem,30,538.321503586212,4401.123114099281,1541.7390937912007,512.0,5144.042475,1722.15797875
