date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-05,ps,80,55.01972036216222,471.9045046285087,196.59447332513852,134.29,658.7321125,202.69852625
