date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-04,ps,80,301.507009582413,1070.8055844760768,1216.3892078091012,672.6,798.6973499999999,1228.0035899999998
