date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-03,cem,80,993.0272832544924,6058.807134121949,2406.7346509743343,925.0,7001.73835625,2743.7621475
