date,model_type,ev_portion,mp_model,cc_model,ce_model,mp_ucc,cc_ucc,ce_ucc
2024-02-02,cem,30,846.25,1255.9954757720668,418.28826369934006,827.75,1486.78344375,495.16823124999996
